bdipoint,epqpoint,escale,pscale,nscale,lscale,fapoint,famarriage,faattachmentrelation,fafamilyfunction,fachildhoodtrauma,facopingstyle,fapastexperience,fasocialsupport,falifemeaning,falearningmotivation,gender,politicalstatus,religion,residence,fathereducation,mothereducation,brothersistercount,familyrank,parentsmarriage,marriage,isrecommended,isrecommendedbycontest,isartstudent,fathersta,mothersta
0.11785113,0.23570226,0.23570226,0.11785113,0.11785113,0.0,0.0,0.0,0.0,0.0,0.23570226,0.0,0.0,0.0,0.11785113,0.35355339,0.0,0.47140452,0.11785113,0.11785113,0.23570226,0.23570226,0.11785113,0.11785113,0.23570226,0.11785113,0.23570226,0.23570226,0.23570226,0.11785113,0.11785113
0.0,0.08391814,0.16783627,0.0,0.0,0.08391814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33567254,0.08391814,0.16783627,0.58742695,0.58742695,0.0,0.08391814,0.08391814,0.08391814,0.16783627,0.16783627,0.16783627,0.08391814,0.08391814
0.12309149,0.12309149,0.12309149,0.0,0.0,0.12309149,0.0,0.0,0.12309149,0.0,0.0,0.0,0.0,0.0,0.24618298,0.24618298,0.0,0.49236596,0.12309149,0.12309149,0.36927447,0.36927447,0.0,0.12309149,0.12309149,0.12309149,0.24618298,0.24618298,0.24618298,0.12309149,0.12309149
0.08703883,0.08703883,0.08703883,0.0,0.0,0.08703883,0.17407766,0.34815531,0.34815531,0.0,0.0,0.0,0.0,0.08703883,0.17407766,0.17407766,0.0,0.34815531,0.08703883,0.17407766,0.26111648,0.52223297,0.0,0.08703883,0.08703883,0.08703883,0.17407766,0.17407766,0.17407766,0.08703883,0.08703883
0.0836242,0.0836242,0.0836242,0.0,0.0,0.0836242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0836242,0.0836242,0.0836242,0.3344968,0.0836242,0.1672484,0.58536941,0.58536941,0.0,0.0836242,0.0836242,0.0836242,0.1672484,0.1672484,0.1672484,0.0836242,0.0836242
0.12038585,0.12038585,0.24077171,0.0,0.0,0.12038585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12038585,0.12038585,0.0,0.48154341,0.12038585,0.24077171,0.36115756,0.36115756,0.12038585,0.24077171,0.12038585,0.12038585,0.24077171,0.24077171,0.24077171,0.12038585,0.12038585
0.23904572,0.23904572,0.23904572,0.0,0.23904572,0.11952286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23904572,0.23904572,0.11952286,0.23904572,0.11952286,0.23904572,0.47809144,0.11952286,0.11952286,0.23904572,0.11952286,0.11952286,0.11952286,0.23904572,0.23904572,0.11952286,0.11952286
0.08944272,0.08944272,0.17888544,0.0,0.0,0.08944272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17888544,0.17888544,0.0,0.35777088,0.08944272,0.17888544,0.53665631,0.53665631,0.0,0.08944272,0.08944272,0.08944272,0.17888544,0.17888544,0.17888544,0.08944272,0.08944272
0.0,0.08304548,0.16609096,0.0,0.0,0.08304548,0.0,0.0,0.0,0.0,0.0,0.0,0.08304548,0.0,0.08304548,0.08304548,0.0,0.33218192,0.08304548,0.16609096,0.58131836,0.58131836,0.0,0.08304548,0.08304548,0.08304548,0.16609096,0.16609096,0.16609096,0.08304548,0.08304548
0.0,0.17277369,0.17277369,0.0,0.0,0.08638684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08638684,0.08638684,0.0,0.34554737,0.08638684,0.17277369,0.51832106,0.6047079,0.0,0.08638684,0.08638684,0.08638684,0.17277369,0.17277369,0.17277369,0.08638684,0.08638684
0.0,0.11111111,0.22222222,0.0,0.0,0.22222222,0.0,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111,0.44444444,0.11111111,0.22222222,0.44444444,0.33333333,0.22222222,0.22222222,0.11111111,0.11111111,0.22222222,0.22222222,0.22222222,0.11111111,0.11111111
0.0,0.08276059,0.16552118,0.0,0.0,0.08276059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08276059,0.33104236,0.08276059,0.16552118,0.57932412,0.57932412,0.0,0.08276059,0.16552118,0.08276059,0.16552118,0.16552118,0.16552118,0.08276059,0.08276059
0.0,0.07106691,0.14213381,0.0,0.0,0.07106691,0.07106691,0.42640143,0.07106691,0.0,0.0,0.0,0.0,0.0,0.07106691,0.07106691,0.07106691,0.28426762,0.07106691,0.14213381,0.49746834,0.49746834,0.0,0.07106691,0.28426762,0.07106691,0.14213381,0.14213381,0.14213381,0.07106691,0.07106691
0.0,0.24618298,0.24618298,0.12309149,0.12309149,0.0,0.0,0.0,0.0,0.12309149,0.0,0.0,0.0,0.0,0.12309149,0.12309149,0.0,0.36927447,0.12309149,0.12309149,0.24618298,0.24618298,0.36927447,0.36927447,0.24618298,0.12309149,0.12309149,0.24618298,0.24618298,0.12309149,0.12309149
0.0,0.11043153,0.22086305,0.0,0.11043153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22086305,0.22086305,0.11043153,0.4417261,0.11043153,0.22086305,0.4417261,0.4417261,0.0,0.11043153,0.11043153,0.11043153,0.11043153,0.22086305,0.22086305,0.11043153,0.11043153
0.07254763,0.07254763,0.07254763,0.0,0.07254763,0.0,0.0,0.0,0.07254763,0.0,0.0,0.0,0.0,0.0,0.07254763,0.07254763,0.0,0.2901905,0.07254763,0.14509525,0.580381,0.65292863,0.0,0.07254763,0.07254763,0.07254763,0.14509525,0.14509525,0.14509525,0.07254763,0.07254763
0.32163376,0.10721125,0.0,0.10721125,0.21442251,0.0,0.10721125,0.0,0.10721125,0.0,0.0,0.0,0.0,0.32163376,0.21442251,0.32163376,0.10721125,0.42884501,0.10721125,0.10721125,0.21442251,0.21442251,0.21442251,0.10721125,0.10721125,0.10721125,0.21442251,0.21442251,0.21442251,0.10721125,0.10721125
0.0,0.11952286,0.23904572,0.0,0.0,0.0,0.0,0.0,0.11952286,0.0,0.0,0.0,0.0,0.0,0.11952286,0.0,0.0,0.47809144,0.11952286,0.23904572,0.35856858,0.47809144,0.0,0.11952286,0.11952286,0.11952286,0.23904572,0.23904572,0.23904572,0.11952286,0.11952286
0.0,0.13608276,0.27216553,0.0,0.0,0.13608276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54433105,0.13608276,0.13608276,0.27216553,0.40824829,0.0,0.13608276,0.13608276,0.13608276,0.27216553,0.27216553,0.27216553,0.13608276,0.13608276
0.0,0.1490712,0.1490712,0.0,0.0,0.1490712,0.0,0.0,0.0745356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0745356,0.2981424,0.0745356,0.1490712,0.59628479,0.59628479,0.0,0.0745356,0.0745356,0.0745356,0.1490712,0.1490712,0.1490712,0.0745356,0.0745356
0.0,0.14142136,0.14142136,0.0,0.07071068,0.07071068,0.0,0.0,0.07071068,0.0,0.0,0.0,0.0,0.0,0.07071068,0.14142136,0.07071068,0.28284271,0.07071068,0.14142136,0.6363961,0.56568542,0.0,0.07071068,0.07071068,0.07071068,0.14142136,0.14142136,0.14142136,0.07071068,0.07071068
0.08980265,0.1796053,0.1796053,0.0,0.1796053,0.08980265,0.08980265,0.0,0.53881591,0.0,0.0,0.0,0.0,0.0,0.1796053,0.08980265,0.0,0.3592106,0.08980265,0.08980265,0.3592106,0.3592106,0.08980265,0.08980265,0.08980265,0.08980265,0.1796053,0.1796053,0.1796053,0.08980265,0.08980265
0.0,0.0,0.1774713,0.0,0.0,0.08873565,0.0,0.0,0.08873565,0.0,0.0,0.0,0.0,0.0,0.08873565,0.0,0.0,0.3549426,0.08873565,0.1774713,0.62114956,0.53241391,0.0,0.08873565,0.08873565,0.08873565,0.08873565,0.1774713,0.1774713,0.08873565,0.08873565
0.0,0.08804509,0.17609018,0.0,0.0,0.08804509,0.0,0.0,0.08804509,0.26413527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35218036,0.08804509,0.17609018,0.52827054,0.52827054,0.0,0.08804509,0.08804509,0.08804509,0.17609018,0.17609018,0.17609018,0.08804509,0.17609018
0.11785113,0.23570226,0.23570226,0.0,0.23570226,0.0,0.0,0.0,0.11785113,0.0,0.0,0.0,0.0,0.0,0.11785113,0.11785113,0.0,0.35355339,0.11785113,0.23570226,0.47140452,0.35355339,0.0,0.11785113,0.11785113,0.11785113,0.23570226,0.23570226,0.23570226,0.11785113,0.11785113
0.07715167,0.15430335,0.15430335,0.0,0.0,0.07715167,0.0,0.0,0.07715167,0.0,0.0,0.0,0.0,0.0,0.07715167,0.0,0.07715167,0.3086067,0.3086067,0.15430335,0.54006172,0.54006172,0.15430335,0.07715167,0.07715167,0.07715167,0.15430335,0.15430335,0.15430335,0.07715167,0.07715167
0.0,0.0,0.08737041,0.0,0.0,0.0,0.0,0.0,0.43685203,0.0,0.0,0.0,0.0,0.0,0.08737041,0.08737041,0.0,0.34948162,0.08737041,0.17474081,0.34948162,0.61159284,0.0,0.08737041,0.08737041,0.08737041,0.17474081,0.17474081,0.17474081,0.08737041,0.08737041
0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.1,0.2,0.7,0.4,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.1,0.1
0.0,0.09325048,0.18650096,0.0,0.0,0.09325048,0.0,0.0,0.18650096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18650096,0.09325048,0.18650096,0.55950288,0.55950288,0.18650096,0.18650096,0.09325048,0.09325048,0.18650096,0.18650096,0.18650096,0.09325048,0.09325048
0.11909827,0.11909827,0.11909827,0.0,0.11909827,0.05954913,0.11909827,0.0,0.23819653,0.0,0.3572948,0.0,0.0,0.0,0.11909827,0.1786474,0.05954913,0.11909827,0.11909827,0.11909827,0.5359422,0.5359422,0.11909827,0.05954913,0.05954913,0.05954913,0.11909827,0.11909827,0.11909827,0.05954913,0.05954913
0.08084521,0.16169042,0.16169042,0.0,0.0,0.08084521,0.16169042,0.32338083,0.32338083,0.16169042,0.0,0.0,0.0,0.0,0.16169042,0.16169042,0.08084521,0.32338083,0.08084521,0.16169042,0.48507125,0.08084521,0.16169042,0.08084521,0.32338083,0.08084521,0.16169042,0.16169042,0.16169042,0.08084521,0.08084521
0.08164966,0.16329932,0.16329932,0.0,0.08164966,0.08164966,0.0,0.0,0.16329932,0.0,0.0,0.0,0.0,0.0,0.08164966,0.08164966,0.0,0.32659863,0.08164966,0.16329932,0.57154761,0.57154761,0.0,0.08164966,0.08164966,0.08164966,0.16329932,0.16329932,0.08164966,0.08164966,0.08164966
0.0,0.09016696,0.18033393,0.0,0.0,0.09016696,0.0,0.09016696,0.0,0.0,0.0,0.0,0.0,0.0,0.09016696,0.09016696,0.0,0.36066785,0.09016696,0.18033393,0.54100178,0.54100178,0.09016696,0.18033393,0.09016696,0.09016696,0.18033393,0.18033393,0.18033393,0.09016696,0.09016696
0.0,0.08737041,0.17474081,0.0,0.0,0.08737041,0.0,0.0,0.0,0.0,0.0,0.0,0.17474081,0.0,0.0,0.0,0.08737041,0.34948162,0.08737041,0.17474081,0.52422243,0.61159284,0.0,0.08737041,0.08737041,0.08737041,0.08737041,0.17474081,0.17474081,0.08737041,0.08737041
0.0,0.08451543,0.16903085,0.0,0.0,0.08451543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08451543,0.0,0.0,0.3380617,0.08451543,0.16903085,0.59160798,0.59160798,0.0,0.08451543,0.08451543,0.08451543,0.08451543,0.16903085,0.16903085,0.08451543,0.08451543
0.0,0.11111111,0.22222222,0.0,0.0,0.0,0.0,0.0,0.22222222,0.0,0.0,0.0,0.0,0.0,0.11111111,0.11111111,0.0,0.44444444,0.11111111,0.22222222,0.44444444,0.44444444,0.0,0.11111111,0.11111111,0.11111111,0.22222222,0.22222222,0.22222222,0.11111111,0.11111111
0.07495317,0.07495317,0.14990634,0.0,0.0,0.0,0.0,0.29981268,0.0,0.0,0.0,0.0,0.0,0.0,0.07495317,0.07495317,0.0,0.29981268,0.14990634,0.14990634,0.52467218,0.52467218,0.0,0.07495317,0.29981268,0.07495317,0.14990634,0.14990634,0.14990634,0.07495317,0.07495317
0.0,0.20100756,0.20100756,0.0,0.10050378,0.0,0.0,0.0,0.10050378,0.0,0.0,0.0,0.20100756,0.0,0.10050378,0.10050378,0.0,0.40201513,0.10050378,0.20100756,0.30151134,0.60302269,0.0,0.10050378,0.10050378,0.10050378,0.20100756,0.20100756,0.20100756,0.10050378,0.10050378
0.21952852,0.0,0.10976426,0.0,0.10976426,0.0,0.0,0.0,0.10976426,0.0,0.0,0.0,0.0,0.0,0.21952852,0.21952852,0.0,0.43905704,0.10976426,0.21952852,0.43905704,0.43905704,0.10976426,0.10976426,0.10976426,0.10976426,0.10976426,0.21952852,0.21952852,0.10976426,0.10976426
0.08111071,0.16222142,0.16222142,0.0,0.08111071,0.08111071,0.0,0.0,0.08111071,0.0,0.0,0.0,0.16222142,0.0,0.08111071,0.08111071,0.08111071,0.32444284,0.08111071,0.16222142,0.56777497,0.56777497,0.0,0.08111071,0.08111071,0.08111071,0.08111071,0.16222142,0.16222142,0.08111071,0.08111071
0.0,0.16064387,0.16064387,0.0,0.16064387,0.08032193,0.0,0.40160966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08032193,0.32128773,0.08032193,0.16064387,0.32128773,0.56225353,0.08032193,0.08032193,0.32128773,0.08032193,0.08032193,0.16064387,0.16064387,0.08032193,0.08032193
0.0,0.08391814,0.16783627,0.0,0.0,0.16783627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33567254,0.08391814,0.16783627,0.58742695,0.58742695,0.0,0.08391814,0.08391814,0.08391814,0.08391814,0.16783627,0.16783627,0.08391814,0.08391814
0.0,0.0836242,0.1672484,0.0,0.0,0.0,0.0,0.0,0.41812101,0.0,0.0,0.0,0.0,0.0,0.0836242,0.0836242,0.0,0.3344968,0.0836242,0.1672484,0.50174521,0.50174521,0.0836242,0.0836242,0.0836242,0.0836242,0.1672484,0.1672484,0.1672484,0.0836242,0.0836242
0.0,0.22645541,0.22645541,0.0,0.0,0.1132277,0.0,0.0,0.1132277,0.0,0.0,0.0,0.0,0.0,0.1132277,0.0,0.0,0.45291081,0.1132277,0.22645541,0.45291081,0.33968311,0.22645541,0.1132277,0.1132277,0.1132277,0.22645541,0.22645541,0.22645541,0.1132277,0.1132277
0.11785113,0.11785113,0.11785113,0.0,0.0,0.11785113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11785113,0.0,0.0,0.47140452,0.11785113,0.23570226,0.35355339,0.47140452,0.11785113,0.23570226,0.11785113,0.11785113,0.23570226,0.23570226,0.23570226,0.11785113,0.11785113
0.0,0.07602859,0.07602859,0.0,0.0,0.07602859,0.0,0.0,0.07602859,0.0,0.0,0.0,0.0,0.0,0.15205718,0.0,0.0,0.30411437,0.07602859,0.15205718,0.68425733,0.53220014,0.0,0.07602859,0.07602859,0.07602859,0.15205718,0.07602859,0.15205718,0.07602859,0.07602859
0.07856742,0.07856742,0.07856742,0.0,0.07856742,0.07856742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07856742,0.15713484,0.31426968,0.0,0.31426968,0.07856742,0.15713484,0.54997194,0.54997194,0.0,0.07856742,0.07856742,0.07856742,0.15713484,0.15713484,0.15713484,0.07856742,0.07856742
0.0,0.08304548,0.16609096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08304548,0.0,0.08304548,0.08304548,0.08304548,0.33218192,0.08304548,0.16609096,0.58131836,0.58131836,0.0,0.08304548,0.08304548,0.08304548,0.16609096,0.16609096,0.16609096,0.08304548,0.08304548
0.0,0.0860663,0.17213259,0.0,0.0,0.0860663,0.0,0.0,0.17213259,0.0,0.0,0.0,0.0,0.0,0.0860663,0.0860663,0.0,0.34426519,0.0860663,0.17213259,0.60246408,0.51639778,0.0,0.0860663,0.0860663,0.0860663,0.17213259,0.17213259,0.17213259,0.0860663,0.0860663
0.18650096,0.18650096,0.09325048,0.0,0.18650096,0.09325048,0.09325048,0.0,0.0,0.0,0.27975144,0.0,0.0,0.09325048,0.09325048,0.37300192,0.09325048,0.37300192,0.09325048,0.09325048,0.27975144,0.18650096,0.37300192,0.27975144,0.09325048,0.09325048,0.18650096,0.18650096,0.18650096,0.09325048,0.09325048
0.08111071,0.08111071,0.0,0.0,0.0,0.08111071,0.08111071,0.0,0.40555355,0.0,0.0,0.0,0.40555355,0.0,0.24333213,0.16222142,0.0,0.16222142,0.08111071,0.16222142,0.48666426,0.32444284,0.16222142,0.16222142,0.08111071,0.08111071,0.16222142,0.16222142,0.16222142,0.08111071,0.08111071
0.0,0.07808688,0.15617376,0.0,0.07808688,0.0,0.0,0.0,0.07808688,0.0,0.0,0.0,0.15617376,0.0,0.07808688,0.07808688,0.0,0.31234752,0.07808688,0.15617376,0.62469505,0.54660817,0.0,0.07808688,0.07808688,0.07808688,0.15617376,0.15617376,0.15617376,0.07808688,0.07808688
0.0,0.086711,0.17342199,0.0,0.0,0.086711,0.0,0.0,0.086711,0.0,0.0,0.0,0.0,0.0,0.086711,0.086711,0.086711,0.34684399,0.086711,0.17342199,0.60697698,0.52026598,0.0,0.086711,0.086711,0.086711,0.17342199,0.17342199,0.17342199,0.086711,0.086711
0.1833397,0.1833397,0.1833397,0.09166985,0.1833397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09166985,0.27500955,0.09166985,0.3666794,0.09166985,0.1833397,0.5500191,0.3666794,0.09166985,0.09166985,0.09166985,0.09166985,0.1833397,0.1833397,0.1833397,0.09166985,0.09166985
0.15161961,0.15161961,0.15161961,0.0,0.15161961,0.0,0.0758098,0.0,0.0,0.0,0.15161961,0.15161961,0.0,0.0,0.15161961,0.22742941,0.0,0.30323922,0.0758098,0.15161961,0.53066863,0.53066863,0.0,0.0758098,0.0758098,0.0758098,0.15161961,0.15161961,0.15161961,0.0758098,0.0758098
0.0,0.10599979,0.21199958,0.0,0.0,0.10599979,0.0,0.0,0.21199958,0.0,0.0,0.0,0.0,0.0,0.10599979,0.10599979,0.10599979,0.42399915,0.10599979,0.10599979,0.63599873,0.10599979,0.10599979,0.21199958,0.10599979,0.10599979,0.21199958,0.21199958,0.21199958,0.10599979,0.10599979
0.0,0.0,0.0,0.0,0.0,0.09805807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39223227,0.09805807,0.19611614,0.39223227,0.68640647,0.0,0.09805807,0.09805807,0.09805807,0.19611614,0.19611614,0.19611614,0.09805807,0.09805807
0.0,0.0,0.0,0.0,0.0,0.09016696,0.0,0.0,0.18033393,0.0,0.27050089,0.0,0.0,0.0,0.09016696,0.09016696,0.0,0.36066785,0.09016696,0.18033393,0.54100178,0.36066785,0.27050089,0.27050089,0.09016696,0.09016696,0.18033393,0.18033393,0.18033393,0.09016696,0.09016696
0.0,0.16329932,0.16329932,0.0,0.08164966,0.08164966,0.0,0.0,0.0,0.0,0.0,0.0,0.24494897,0.0,0.08164966,0.08164966,0.08164966,0.16329932,0.08164966,0.16329932,0.57154761,0.57154761,0.08164966,0.16329932,0.08164966,0.08164966,0.16329932,0.16329932,0.16329932,0.08164966,0.08164966
0.0,0.08543577,0.17087153,0.0,0.0,0.08543577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17087153,0.08543577,0.17087153,0.59805036,0.59805036,0.17087153,0.17087153,0.08543577,0.08543577,0.17087153,0.17087153,0.17087153,0.08543577,0.08543577
0.0,0.08006408,0.08006408,0.0,0.08006408,0.0,0.16012815,0.0,0.48038446,0.0,0.0,0.16012815,0.0,0.0,0.16012815,0.16012815,0.0,0.32025631,0.08006408,0.16012815,0.32025631,0.32025631,0.32025631,0.32025631,0.08006408,0.08006408,0.16012815,0.16012815,0.16012815,0.08006408,0.08006408
0.11547005,0.23094011,0.11547005,0.0,0.23094011,0.11547005,0.0,0.0,0.11547005,0.0,0.0,0.0,0.0,0.0,0.11547005,0.23094011,0.11547005,0.46188022,0.11547005,0.11547005,0.34641016,0.34641016,0.23094011,0.11547005,0.11547005,0.11547005,0.23094011,0.23094011,0.23094011,0.11547005,0.11547005
0.0,0.16609096,0.16609096,0.0,0.08304548,0.08304548,0.0,0.0,0.0,0.16609096,0.0,0.0,0.0,0.0,0.16609096,0.08304548,0.0,0.33218192,0.08304548,0.16609096,0.58131836,0.49827288,0.0,0.08304548,0.08304548,0.08304548,0.16609096,0.16609096,0.16609096,0.16609096,0.08304548
0.0,0.08391814,0.16783627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08391814,0.33567254,0.08391814,0.16783627,0.58742695,0.58742695,0.0,0.08391814,0.08391814,0.08391814,0.16783627,0.16783627,0.16783627,0.08391814,0.08391814
0.0,0.12216944,0.24433889,0.0,0.0,0.0,0.0,0.0,0.24433889,0.0,0.0,0.0,0.0,0.0,0.12216944,0.12216944,0.12216944,0.24433889,0.12216944,0.12216944,0.36650833,0.48867778,0.24433889,0.24433889,0.12216944,0.12216944,0.24433889,0.24433889,0.24433889,0.12216944,0.12216944
0.0,0.14433757,0.14433757,0.0,0.0,0.07216878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28867513,0.07216878,0.14433757,0.64951905,0.57735027,0.0,0.07216878,0.07216878,0.07216878,0.14433757,0.14433757,0.14433757,0.07216878,0.07216878
0.0,0.08276059,0.0,0.0,0.0,0.08276059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16552118,0.08276059,0.08276059,0.08276059,0.33104236,0.08276059,0.16552118,0.57932412,0.57932412,0.08276059,0.16552118,0.08276059,0.08276059,0.08276059,0.16552118,0.16552118,0.08276059,0.08276059
0.0,0.16783627,0.08391814,0.0,0.08391814,0.08391814,0.0,0.0,0.0,0.16783627,0.0,0.0,0.0,0.0,0.08391814,0.08391814,0.08391814,0.16783627,0.16783627,0.16783627,0.58742695,0.58742695,0.08391814,0.08391814,0.08391814,0.08391814,0.16783627,0.16783627,0.16783627,0.08391814,0.08391814
0.0,0.31234752,0.31234752,0.0,0.15617376,0.15617376,0.0,0.0,0.15617376,0.0,0.0,0.0,0.0,0.0,0.15617376,0.0,0.0,0.31234752,0.15617376,0.31234752,0.15617376,0.15617376,0.15617376,0.15617376,0.15617376,0.15617376,0.31234752,0.31234752,0.31234752,0.15617376,0.15617376
0.0,0.11111111,0.22222222,0.0,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222,0.33333333,0.22222222,0.66666667,0.22222222,0.11111111,0.11111111,0.11111111,0.11111111,0.22222222,0.22222222,0.22222222,0.11111111,0.11111111
0.0,0.06537205,0.06537205,0.0,0.0,0.06537205,0.06537205,0.39223227,0.06537205,0.0,0.0,0.0,0.0,0.0,0.06537205,0.06537205,0.06537205,0.13074409,0.06537205,0.13074409,0.58834841,0.45760432,0.26148818,0.13074409,0.26148818,0.06537205,0.13074409,0.13074409,0.13074409,0.06537205,0.06537205
0.0,0.07715167,0.15430335,0.0,0.0,0.07715167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07715167,0.07715167,0.07715167,0.23145502,0.07715167,0.15430335,0.6172134,0.6172134,0.0,0.07715167,0.07715167,0.07715167,0.15430335,0.15430335,0.15430335,0.07715167,0.07715167
0.0,0.19802951,0.19802951,0.09901475,0.09901475,0.09901475,0.0,0.0,0.09901475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39605902,0.09901475,0.19802951,0.39605902,0.59408853,0.0,0.09901475,0.09901475,0.09901475,0.19802951,0.19802951,0.19802951,0.09901475,0.09901475
0.08304548,0.0,0.0,0.0,0.08304548,0.08304548,0.0,0.0,0.08304548,0.0,0.0,0.0,0.0,0.0,0.08304548,0.16609096,0.0,0.33218192,0.08304548,0.16609096,0.58131836,0.58131836,0.0,0.08304548,0.08304548,0.08304548,0.16609096,0.16609096,0.16609096,0.08304548,0.08304548
0.07980869,0.15961738,0.07980869,0.07980869,0.15961738,0.0,0.0,0.0,0.07980869,0.0,0.0,0.0,0.0,0.0,0.15961738,0.15961738,0.07980869,0.31923475,0.07980869,0.15961738,0.55866082,0.55866082,0.0,0.07980869,0.07980869,0.07980869,0.15961738,0.15961738,0.15961738,0.07980869,0.07980869
0.0,0.0860663,0.17213259,0.0,0.0,0.0,0.0,0.0,0.0860663,0.0,0.0,0.0,0.0,0.0,0.0860663,0.0860663,0.0860663,0.25819889,0.0860663,0.17213259,0.60246408,0.60246408,0.0,0.0860663,0.0860663,0.0860663,0.0860663,0.17213259,0.17213259,0.0860663,0.0860663
0.0,0.07930516,0.15861032,0.0,0.0,0.0,0.0,0.0,0.07930516,0.0,0.0,0.0,0.0,0.0,0.07930516,0.07930516,0.0,0.31722063,0.07930516,0.15861032,0.63444127,0.55513611,0.0,0.07930516,0.07930516,0.07930516,0.15861032,0.15861032,0.15861032,0.07930516,0.07930516
0.0,0.16329932,0.16329932,0.0,0.08164966,0.0,0.0,0.08164966,0.08164966,0.0,0.0,0.0,0.0,0.0,0.08164966,0.08164966,0.08164966,0.32659863,0.08164966,0.16329932,0.57154761,0.57154761,0.0,0.08164966,0.08164966,0.08164966,0.16329932,0.16329932,0.16329932,0.08164966,0.08164966
0.0,0.0,0.18411492,0.0,0.0,0.0,0.0,0.0,0.27617239,0.0,0.0,0.0,0.0,0.0,0.09205746,0.09205746,0.0,0.18411492,0.27617239,0.18411492,0.64440223,0.36822985,0.09205746,0.18411492,0.09205746,0.09205746,0.18411492,0.18411492,0.18411492,0.09205746,0.09205746
0.0,0.0,0.08276059,0.0,0.0,0.0,0.0,0.0,0.08276059,0.0,0.0,0.0,0.0,0.0,0.08276059,0.0,0.08276059,0.16552118,0.08276059,0.16552118,0.57932412,0.66208471,0.0,0.08276059,0.16552118,0.08276059,0.16552118,0.16552118,0.16552118,0.08276059,0.08276059
0.0,0.15161961,0.15161961,0.0,0.0,0.15161961,0.0,0.0,0.0758098,0.0,0.0,0.0,0.22742941,0.0,0.0,0.0,0.0,0.15161961,0.37904902,0.15161961,0.53066863,0.53066863,0.0758098,0.15161961,0.0758098,0.0758098,0.15161961,0.15161961,0.15161961,0.0758098,0.0758098
0.08276059,0.16552118,0.16552118,0.08276059,0.16552118,0.0,0.0,0.0,0.0,0.0,0.08276059,0.0,0.0,0.0,0.0,0.0,0.0,0.16552118,0.08276059,0.16552118,0.57932412,0.57932412,0.08276059,0.16552118,0.16552118,0.08276059,0.16552118,0.16552118,0.16552118,0.08276059,0.08276059
0.0,0.12830006,0.12830006,0.0,0.0,0.06415003,0.0,0.32075015,0.06415003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06415003,0.12830006,0.06415003,0.12830006,0.57735027,0.57735027,0.12830006,0.06415003,0.25660012,0.06415003,0.12830006,0.12830006,0.12830006,0.06415003,0.06415003
0.0,0.08543577,0.17087153,0.0,0.0,0.08543577,0.0,0.0,0.08543577,0.0,0.0,0.0,0.0,0.0,0.08543577,0.08543577,0.0,0.17087153,0.08543577,0.17087153,0.59805036,0.59805036,0.17087153,0.08543577,0.08543577,0.08543577,0.17087153,0.17087153,0.17087153,0.08543577,0.08543577
