id,uid,pid,suggestion_id,starttime,endtime,status
46,6929,16,1,2014-12-01 00:00:00,2014-12-01 00:00:00,1
48,7632,18,1,2014-12-01 08:30:00,2014-12-01 00:00:00,1
49,7632,18,1,2014-12-01 08:30:00,2014-12-01 00:00:00,1
51,7632,18,1,2014-12-01 08:30:00,2014-12-01 00:00:00,1
53,7632,18,1,2014-12-01 08:30:00,2014-12-01 00:00:00,1
54,7632,18,1,2014-12-01 00:00:00,2014-12-01 00:00:00,1
58,9757,24,1,2014-12-01 18:00:00,2014-12-01 18:40:00,2
59,1865,25,1,2014-12-01 14:00:00,2014-12-01 14:50:00,1
60,1865,25,1,2014-12-01 14:00:00,2014-12-01 14:50:00,1
61,1865,25,1,2014-12-01 14:00:00,2014-12-01 14:50:00,1
62,1865,25,1,2014-12-01 14:00:00,2014-12-01 14:50:00,1
63,1865,25,5,2014-12-01 14:00:00,2014-12-01 14:50:00,1
74,3268,30,1,2014-12-05 20:00:00,2014-12-05 20:50:00,2
75,3268,30,1,2014-12-05 20:00:00,2014-12-05 20:50:00,1
76,3268,30,1,2014-12-05 20:00:00,2014-12-05 20:50:00,1
77,3268,30,1,2014-12-05 20:00:00,2014-12-05 20:50:00,1
78,3268,30,1,2014-12-05 20:00:00,2014-12-05 20:50:00,1
79,3268,30,5,2014-12-05 20:00:00,2014-12-05 20:50:00,1
80,9252,31,1,2014-12-05 18:00:00,2014-12-05 18:50:00,1
82,357,33,1,2014-12-05 14:30:00,2014-12-05 14:40:00,1
89,8904,36,1,2014-12-05 00:00:00,2014-12-05 00:00:00,1
97,6929,16,1,2014-12-07 10:00:00,2014-12-07 11:00:00,1
100,6864,39,1,2014-12-08 09:00:00,2014-12-08 09:50:00,2
101,6864,39,1,2014-12-08 09:00:00,2014-12-08 09:49:00,2
102,6864,39,1,2014-12-08 09:00:00,2014-12-08 09:50:00,2
110,1326,43,5,2014-12-08 00:00:00,2014-12-08 00:00:00,1
113,5674,46,1,2014-12-08 14:00:00,2014-12-08 14:50:00,2
114,10195,47,1,2014-12-08 16:00:00,2014-12-08 16:59:00,2
118,4589,49,1,2014-12-08 20:00:00,2014-12-08 20:50:00,2
121,9757,24,5,2014-12-11 00:00:00,2014-12-11 00:00:00,1
122,4547,51,1,2014-12-09 00:00:00,2014-12-09 00:00:00,1
132,10485,53,1,2014-12-10 00:00:00,2014-12-10 00:00:00,1
135,9691,55,1,2014-12-10 00:00:00,2014-12-10 00:00:00,1
137,8239,57,1,2014-12-10 00:00:00,2014-12-10 00:00:00,1
138,6929,16,1,2014-12-10 10:00:00,2014-12-10 11:00:00,1
151,10057,63,1,2014-12-10 16:30:00,2014-12-10 16:50:00,1
152,9175,64,1,2014-12-10 00:00:00,2014-12-10 00:00:00,1
155,329,66,1,2014-12-10 00:00:19,2014-12-10 00:00:19,1
156,329,66,1,2014-12-10 00:00:19,2014-12-10 00:00:19,1
157,329,66,1,2014-12-10 00:00:19,2014-12-10 00:00:19,1
158,329,66,1,2014-12-10 00:00:19,2014-12-10 00:00:19,1
159,329,66,1,2014-12-10 00:00:19,2014-12-10 00:00:19,1
160,329,66,1,2014-12-10 00:00:19,2014-12-10 00:00:19,1
161,329,66,1,2014-12-10 00:00:19,2014-12-10 00:00:19,1
163,2548,68,1,2014-12-11 15:00:00,2014-12-11 15:50:00,1
164,2548,68,1,2014-12-11 15:00:00,2014-12-11 15:50:00,1
165,2548,68,1,2014-12-11 15:00:00,2014-12-11 15:50:00,1
166,9176,69,1,2014-12-11 14:00:00,2014-12-11 14:50:00,1
167,9176,69,1,2014-12-11 14:00:00,2014-12-11 14:50:00,1
168,9176,69,1,2014-12-11 14:00:00,2014-12-11 14:50:00,0
169,9176,69,1,2014-12-11 14:00:00,2014-12-11 14:50:00,0
170,9176,69,1,2014-12-11 14:00:00,2014-12-11 14:50:00,1
175,9176,69,1,2014-12-11 16:00:00,2014-12-11 16:50:00,1
181,10384,72,1,2014-12-11 00:00:00,2014-12-11 00:00:00,1
183,5809,74,5,2014-12-11 00:00:00,2014-12-11 00:00:00,1
186,5174,76,1,2014-12-11 18:00:00,2014-12-11 00:00:18,1
187,5174,76,1,2014-12-11 18:00:00,2014-12-11 18:50:00,1
188,10657,77,1,2014-12-11 00:00:00,2014-12-11 00:00:00,1
190,5174,76,1,2014-12-11 18:00:00,2014-12-11 18:50:00,1
191,5174,76,1,2014-12-11 18:00:00,2014-12-11 18:50:00,1
192,4470,78,1,2014-12-11 00:00:00,2014-12-11 00:00:00,1
193,5174,76,1,2014-12-11 18:00:00,2014-12-11 00:00:18,1
195,5174,76,5,2014-12-11 00:00:18,2014-12-11 18:50:00,1
204,9183,83,1,2014-12-11 00:00:00,2014-12-11 00:00:00,1
205,359,84,1,2014-12-11 00:00:00,2014-12-11 00:00:00,1
206,358,85,1,2014-12-11 00:00:00,2014-12-11 00:00:00,1
207,329,66,1,2014-12-11 19:00:00,2014-12-11 19:50:00,2
210,10195,47,1,2014-12-11 00:00:16,2014-12-11 00:00:16,1
213,4610,87,1,2014-12-11 18:00:00,2014-12-11 18:50:00,2
218,10762,92,1,2014-12-13 20:00:00,2014-12-13 20:50:00,2
219,9110,93,1,2014-12-13 18:00:00,2014-12-13 18:50:00,1
220,9110,93,1,2014-12-13 18:00:00,2014-12-13 18:50:00,1
221,6864,39,1,2014-12-15 09:00:00,2014-12-15 09:00:00,1
222,9328,94,1,2014-12-15 19:00:00,2014-12-15 19:50:00,0
228,10488,96,1,2014-12-15 16:00:00,2014-12-15 16:50:00,1
238,6990,101,1,2014-12-15 00:00:00,2014-12-15 00:00:00,1
243,329,66,1,2014-12-15 19:00:00,2014-12-15 19:50:00,2
246,5184,103,1,2014-12-16 08:30:00,2014-12-16 09:20:00,2
247,5184,103,1,2014-12-16 08:30:00,2014-12-16 09:20:00,2
249,5184,103,1,2014-12-16 08:30:00,2014-12-16 09:20:00,2
250,5184,103,1,2014-12-16 08:30:00,2014-12-16 09:20:00,2
253,9597,106,1,2014-12-16 09:50:00,2014-12-16 10:20:00,1
256,9597,106,1,2014-12-16 09:30:00,2014-12-16 10:20:00,1
257,9597,106,1,2014-12-16 09:34:00,2014-12-16 10:20:00,1
258,9597,106,1,2014-12-16 09:40:00,2014-12-16 10:20:00,1
259,9597,106,1,2014-12-16 00:00:00,2014-12-16 00:00:00,1
260,9597,106,5,2014-12-16 09:33:00,2014-12-16 10:25:00,1
261,360,107,1,2014-12-16 09:30:00,2014-12-16 10:20:00,1
262,360,107,1,2014-12-16 09:30:00,2014-12-16 10:20:00,1
263,360,107,1,2014-12-16 09:30:00,2014-12-16 10:20:00,1
264,360,107,1,2014-12-16 09:30:00,2014-12-16 10:20:00,1
266,3238,109,1,2014-12-16 08:30:00,2014-12-16 09:20:00,1
268,3238,109,1,2014-12-16 08:30:00,2014-12-16 09:20:00,1
269,3238,109,1,2014-12-16 08:31:00,2014-12-16 09:20:00,1
270,3238,109,1,2014-12-16 08:30:00,2014-12-16 09:20:00,1
271,10195,47,1,2014-12-16 16:00:00,2014-12-16 17:00:00,2
273,3171,111,1,2014-12-16 16:00:00,2014-12-16 16:50:00,0
278,5258,112,1,2014-12-17 18:30:00,2014-12-17 19:20:00,1
279,5258,112,1,2014-12-17 09:30:00,2014-12-17 10:20:00,1
280,5258,112,1,2014-12-17 09:30:00,2014-12-17 10:20:00,1
288,5258,112,1,2014-12-17 09:30:00,2014-12-17 10:20:00,1
289,5258,112,1,2014-12-17 09:30:00,2014-12-17 10:20:00,1
294,3238,109,1,2014-12-17 08:35:00,2014-12-17 09:20:00,1
296,3309,118,1,2014-12-17 16:00:00,2014-12-17 17:00:00,0
312,9176,69,1,2014-12-18 14:00:00,2014-12-18 14:50:00,1
331,2548,68,1,2014-12-18 15:00:00,2014-12-18 15:50:00,1
348,1253,123,1,2014-12-18 18:10:00,2014-12-18 18:55:00,1
349,802,124,1,2014-12-18 20:00:00,2014-12-18 20:40:00,1
351,3171,111,1,2014-12-18 16:00:00,2014-12-18 16:50:00,1
353,8904,36,1,2014-12-19 16:00:00,2014-12-19 16:00:00,1
354,8904,36,1,2014-12-19 16:00:00,2014-12-19 16:00:00,1
355,1883,125,1,2014-12-19 00:00:00,2014-12-19 00:00:00,2
356,134,126,1,2014-12-19 00:00:00,2014-12-19 00:00:00,2
360,4610,87,1,2014-12-22 18:00:00,2014-12-22 19:00:00,2
366,360,107,1,2014-12-23 09:30:00,2014-12-23 10:20:00,2
368,3238,109,5,2014-12-23 08:30:00,2014-12-23 09:30:00,2
375,8934,135,1,2014-12-23 18:00:00,2014-12-23 18:50:00,1
377,10762,92,1,2014-12-23 20:00:00,2014-12-23 20:50:00,1
378,2778,136,5,2014-12-23 18:00:00,2014-12-23 18:50:00,1
379,5258,112,1,2014-12-23 09:32:00,2014-12-23 10:20:00,2
390,5063,141,1,2014-12-24 00:00:00,2014-12-24 00:00:00,2
391,5063,141,1,2014-12-24 00:00:00,2014-12-24 00:00:00,2
392,5063,141,1,2014-12-24 00:00:00,2014-12-24 00:00:00,2
393,5063,141,1,2014-12-24 00:00:00,2014-12-24 00:00:00,2
394,5063,141,1,2014-12-24 00:00:00,2014-12-24 00:00:00,1
395,5063,141,1,2014-12-24 00:00:00,2014-12-24 00:00:00,1
400,6946,143,1,2014-12-24 00:00:00,2014-12-24 00:00:00,2
418,9501,147,1,2014-12-24 18:00:00,2014-12-24 18:50:00,1
422,3171,111,1,2014-12-25 16:00:00,2014-12-25 16:50:00,1
429,9176,69,5,2014-12-25 14:00:00,2014-12-25 14:55:00,1
430,2548,68,1,2014-12-25 15:00:00,2014-12-25 15:55:00,1
433,5184,103,1,2014-12-25 08:30:00,2014-12-25 09:20:00,2
436,1253,123,1,2014-12-25 11:00:00,2014-12-25 12:00:00,1
437,329,66,1,2014-12-25 00:00:19,2014-12-25 00:00:19,2
440,1294,153,1,2014-12-26 00:00:00,2014-12-26 00:00:00,2
441,6809,154,1,2014-12-29 00:00:00,2014-12-29 00:00:00,2
442,1883,125,1,2014-12-29 00:00:00,2014-12-29 00:00:00,2
445,7632,156,1,2014-12-29 00:00:00,2014-12-29 00:00:00,2
448,4610,87,1,2014-12-29 18:00:00,2014-12-29 19:00:00,2
450,5258,112,1,2014-12-29 09:55:00,2014-12-29 10:20:00,2
452,5077,157,1,2014-12-29 00:00:00,2014-12-29 00:00:00,2
453,5077,157,1,2014-12-29 00:00:00,2014-12-29 00:00:00,2
454,5077,157,1,2014-12-29 00:00:00,2014-12-29 00:00:00,2
455,5077,157,1,2014-12-29 00:00:00,2014-12-29 00:00:00,2
456,5077,157,1,2014-12-29 00:00:00,2014-12-29 00:00:00,2
457,5077,157,1,2014-12-29 00:00:00,2014-12-29 00:00:00,2
458,5077,157,5,2014-12-29 00:00:00,2014-12-29 00:00:00,2
462,2519,159,1,2014-12-29 00:00:00,2014-12-29 00:00:00,2
466,9501,147,1,2014-12-29 18:00:00,2014-12-29 18:50:00,2
474,9175,64,1,2014-12-30 18:00:00,2014-12-30 18:50:00,1
476,10762,92,5,2014-12-30 20:00:00,2014-12-30 20:50:00,1
477,360,107,5,2014-12-30 09:30:00,2014-12-30 10:20:00,2
478,10195,47,1,2014-12-30 16:00:00,2014-12-30 17:00:00,2
494,8500,167,1,2014-12-31 00:00:00,2014-12-31 00:00:00,2
501,1752,169,1,2014-12-31 00:00:00,2014-12-31 00:00:00,2
508,3171,111,1,2015-01-01 16:00:00,2015-01-01 16:50:00,2
509,2523,172,1,2015-01-02 09:30:00,2015-01-02 10:25:00,2
512,5184,103,5,2015-01-02 08:29:00,2015-01-02 09:18:00,2
513,2523,172,1,2015-01-02 09:30:00,2015-01-02 10:25:00,2
514,2523,172,1,2015-01-02 09:30:00,2015-01-02 10:25:00,2
515,2523,172,1,2015-01-02 09:30:00,2015-01-02 10:25:00,2
517,2523,172,1,2015-01-02 09:30:00,2015-01-02 10:25:00,2
518,2523,172,5,2015-01-02 09:30:00,2015-01-02 10:25:00,2
528,1390,177,1,2015-01-02 10:30:00,2015-01-02 11:30:00,2
529,1390,177,1,2015-01-02 10:30:00,2015-01-02 11:30:00,2
536,8904,36,1,2015-01-02 16:00:00,2015-01-02 16:50:00,2
538,8904,36,1,2015-01-02 00:00:16,2015-01-02 00:00:16,2
544,6474,180,1,2015-01-02 00:00:00,2015-01-02 00:00:00,2
545,8239,57,5,2015-01-02 08:30:00,2015-01-02 09:20:00,2
546,7626,181,1,2015-01-02 08:30:00,2015-01-02 09:20:00,2
547,7626,181,1,2015-01-02 08:30:00,2015-01-02 09:20:00,2
548,7626,181,5,2015-01-02 00:00:00,2015-01-02 00:00:00,2
554,3220,185,4,2015-01-02 16:00:00,2015-01-02 17:30:00,1
563,1686,187,1,2015-01-02 16:00:00,2015-01-02 16:50:00,2
564,1686,187,5,2015-01-02 16:00:00,2015-01-02 16:50:00,1
565,6809,154,1,2015-01-05 00:00:00,2015-01-05 00:00:00,2
568,5258,112,1,2015-01-05 09:32:00,2015-01-05 10:20:00,2
570,9691,55,1,2015-01-05 14:00:00,2015-01-05 14:50:00,2
573,10657,77,1,2015-01-05 18:05:00,2015-01-05 18:55:00,2
576,9691,55,1,2015-01-05 14:00:00,2015-01-05 14:50:00,2
591,6558,198,1,2015-01-06 10:30:00,2015-01-06 11:30:00,1
592,6558,198,1,2015-01-06 10:30:00,2015-01-06 11:30:00,1
593,6558,198,1,2015-01-06 10:30:00,2015-01-06 11:30:00,1
594,6558,198,1,2015-01-06 10:30:00,2015-01-06 11:30:00,1
599,7749,201,1,2015-01-06 11:30:00,2015-01-06 12:21:00,2
602,1282,202,1,2015-01-06 00:00:00,2015-01-06 00:00:00,2
606,1229,204,1,2015-01-07 00:30:00,2015-01-07 00:50:00,2
615,7589,208,1,2015-01-07 00:00:00,2015-01-07 00:00:00,2
616,7589,208,1,2015-01-07 00:00:00,2015-01-07 00:00:00,2
617,7589,208,1,2015-01-07 00:00:00,2015-01-07 00:00:00,2
619,7589,208,5,2015-01-07 00:00:00,2015-01-07 00:00:00,2
620,9141,209,1,2015-01-07 00:00:00,2015-01-07 00:00:00,2
624,104,210,1,2015-01-07 14:00:00,2015-01-07 14:50:00,2
625,104,210,1,2015-01-07 14:00:00,2015-01-07 14:50:00,2
626,104,210,1,2015-01-07 14:00:00,2015-01-07 14:50:00,1
627,104,210,1,2015-01-07 14:00:00,2015-01-07 14:50:00,1
628,104,210,1,2015-01-07 14:00:00,2015-01-07 14:50:00,1
629,104,210,1,2015-01-07 14:00:00,2015-01-07 14:50:00,1
630,104,210,1,2015-01-07 14:00:00,2015-01-07 14:50:00,1
631,104,210,1,2015-01-07 14:00:00,2015-01-07 14:50:00,1
632,104,210,1,2015-01-07 14:00:00,2015-01-07 14:50:00,1
633,104,210,1,2015-01-07 14:00:00,2015-01-07 14:50:00,1
634,10611,211,4,2015-01-07 15:00:00,2015-01-07 15:50:00,1
635,1451,212,1,2015-01-07 15:00:00,2015-01-07 15:50:00,1
636,1451,212,1,2015-01-07 15:00:00,2015-01-07 15:50:00,1
637,1451,212,1,2015-01-07 15:00:00,2015-01-07 15:50:00,1
638,1451,212,5,2015-01-07 15:00:00,2015-01-07 15:50:00,1
646,4307,215,1,2015-01-08 00:00:00,2015-01-08 00:00:00,2
647,2548,68,1,2015-01-08 15:00:00,2015-01-08 15:50:00,2
648,2548,68,5,2015-01-08 15:00:00,2015-01-08 15:50:00,1
649,4307,215,1,2015-01-08 00:00:00,2015-01-08 00:00:00,2
650,4307,215,1,2015-01-08 00:00:00,2015-01-08 00:00:00,2
652,4307,215,1,2015-01-08 00:00:00,2015-01-08 00:00:00,2
654,4307,215,1,2015-01-08 00:00:00,2015-01-08 00:00:00,2
655,9691,55,1,2015-01-08 14:00:00,2015-01-08 00:00:00,2
657,10657,77,1,2015-01-08 14:00:00,2015-01-08 14:50:00,2
661,4307,215,5,2015-01-08 00:00:00,2015-01-08 00:00:00,1
662,6990,101,1,2015-01-08 16:00:00,2015-01-08 16:50:00,2
667,4610,87,1,2015-01-08 18:00:00,2015-01-08 19:00:00,2
669,1752,169,1,2015-01-08 19:00:00,2015-01-08 19:50:00,1
670,8500,167,1,2015-01-08 18:00:00,2015-01-08 18:50:00,2
693,6558,198,1,2015-01-13 10:30:00,2015-01-13 11:20:00,2
694,4649,226,1,2015-01-13 08:30:00,2015-01-13 09:30:00,2
695,4649,226,1,2015-01-13 08:30:00,2015-01-13 09:20:00,2
696,4649,226,1,2015-01-13 08:30:00,2015-01-13 09:20:00,2
697,4649,226,1,2015-01-13 08:30:00,2015-01-13 09:20:00,2
698,4649,226,1,2015-01-13 08:45:00,2015-01-13 09:20:00,1
700,1288,228,1,2015-01-13 08:30:00,2015-01-13 09:20:00,0
712,3080,231,1,2015-01-13 09:30:00,2015-01-13 10:20:00,2
713,3080,231,1,2015-01-13 09:30:00,2015-01-13 10:20:00,1
719,6864,39,1,2015-01-13 09:00:00,2015-01-13 09:50:00,2
720,6864,39,1,2015-01-13 08:00:00,2015-01-13 08:00:00,2
721,9656,232,1,2015-01-13 10:00:00,2015-01-13 10:30:00,2
722,6864,39,1,2015-01-13 08:00:00,2015-01-13 08:48:00,2
737,357,236,1,2015-01-13 14:30:00,2015-01-13 14:50:00,2
739,10195,47,5,2015-01-13 16:00:00,2015-01-13 17:10:00,2
742,9175,64,1,2015-01-13 18:00:00,2015-01-13 18:50:00,2
743,9175,64,5,2015-01-13 18:00:00,2015-01-13 18:50:00,2
747,6173,238,1,2015-01-14 10:00:00,2015-01-14 11:00:00,2
751,4946,239,1,2015-01-14 00:00:00,2015-01-14 00:00:00,2
754,329,66,1,2015-01-14 19:00:00,2015-01-14 19:50:00,2
758,6990,101,1,2015-01-15 16:00:00,2015-01-15 16:50:00,2
759,6990,101,1,2015-01-15 16:00:00,2015-01-15 16:50:00,2
760,329,66,5,2015-01-15 19:00:00,2015-01-15 19:50:00,2
765,5258,112,5,2015-01-15 13:30:00,2015-01-15 14:23:00,2
768,8904,36,4,2015-01-16 16:00:00,2015-01-16 16:50:00,2
776,4610,87,1,2015-01-19 18:00:00,2015-01-19 19:00:00,2
777,359,84,5,2015-01-19 19:00:00,2015-01-19 19:50:00,2
779,1229,204,1,2015-01-19 19:00:00,2015-01-19 19:50:00,1
780,1752,169,5,2015-01-19 19:00:00,2015-01-19 19:50:00,1
781,8500,167,5,2015-01-19 18:00:00,2015-01-19 18:50:00,1
782,357,236,1,2015-01-19 15:10:00,2015-01-19 16:00:00,2
787,1294,153,1,2015-01-20 08:30:00,2015-01-20 09:20:00,2
788,1294,153,1,2015-01-20 08:30:00,2015-01-20 09:20:00,2
789,1294,153,1,2015-01-20 08:30:00,2015-01-20 09:20:00,2
790,1294,153,1,2015-01-20 08:30:00,2015-01-20 09:20:00,2
791,1294,153,1,2015-01-20 08:30:00,2015-01-20 09:00:00,2
814,5447,251,5,2015-01-21 15:00:00,2015-01-21 16:00:00,1
815,5064,252,5,2015-01-21 14:00:00,2015-01-21 15:00:00,1
819,9141,209,5,2015-01-21 17:00:00,2015-01-21 18:00:00,1
823,7268,256,1,2015-01-21 15:00:00,2015-01-21 16:00:00,1
824,7268,257,5,2015-01-21 15:00:00,2015-01-21 16:00:00,1
875,51,268,1,2015-02-04 14:00:00,2015-02-04 15:00:00,1
876,51,268,5,2015-02-04 14:00:00,2015-02-04 15:00:00,1
877,6695,269,1,2015-02-04 18:00:00,2015-02-04 19:00:00,1
878,6695,269,1,2015-02-04 18:00:00,2015-02-04 19:00:00,1
879,6695,269,1,2015-02-04 18:00:00,2015-02-04 19:00:00,1
880,6695,269,1,2015-02-04 18:00:00,2015-02-04 19:00:00,1
881,6695,269,5,2015-02-04 18:00:00,2015-02-04 19:00:00,1
882,6628,270,1,2015-02-04 17:00:00,2015-02-04 18:00:00,1
883,6628,270,1,2015-02-04 17:00:00,2015-02-04 18:00:00,1
884,6628,270,1,2015-02-04 17:00:00,2015-02-04 18:00:00,1
885,6610,271,1,2015-02-04 17:00:00,2015-02-04 18:00:00,1
886,6610,271,1,2015-02-04 17:00:00,2015-02-04 18:00:00,1
887,6610,271,1,2015-02-04 17:00:00,2015-02-04 18:00:00,1
888,6610,271,1,2015-02-04 17:00:00,2015-02-04 18:00:00,1
889,6610,271,1,2015-02-04 17:00:00,2015-02-04 18:00:00,1
890,6610,271,5,2015-02-04 17:00:00,2015-02-04 18:00:00,1
900,6783,273,1,2015-02-04 15:00:00,2015-02-04 16:00:00,1
901,6783,273,1,2015-02-04 15:00:00,2015-02-04 16:00:00,1
902,6783,273,1,2015-02-04 15:00:00,2015-02-04 16:00:00,1
903,6783,273,1,2015-02-04 15:00:00,2015-02-04 16:00:00,1
904,6783,273,5,2015-02-04 15:00:00,2015-02-04 16:00:00,1
918,2885,278,1,2015-03-04 00:00:00,2015-03-04 00:00:00,2
919,1505,279,1,2015-03-04 00:00:00,2015-03-04 00:00:00,2
920,8090,280,1,2015-03-04 00:00:00,2015-03-04 00:00:00,2
922,6193,282,1,2015-03-09 09:00:00,2015-03-09 10:00:00,2
925,8090,280,1,2015-03-09 00:00:00,2015-03-09 00:00:00,2
926,1282,202,1,2015-03-09 00:00:00,2015-03-09 00:00:00,2
928,9945,286,1,2015-03-10 09:00:00,2015-03-10 09:30:00,2
929,346,287,1,2015-03-10 14:00:00,2015-03-10 14:50:00,1
931,1752,288,1,2015-03-10 16:00:00,2015-03-10 16:50:00,1
936,2885,278,5,2015-03-11 00:00:00,2015-03-11 00:00:00,2
942,876,294,1,2015-03-11 00:00:00,2015-03-11 00:00:00,2
946,876,294,1,2015-03-12 00:00:00,2015-03-12 00:00:00,2
951,6193,282,1,2015-03-16 09:00:00,2015-03-16 10:00:00,2
956,357,236,1,2015-03-16 16:00:00,2015-03-16 17:00:00,1
959,8830,303,1,2015-03-16 09:30:00,2015-03-16 10:30:00,2
962,4755,305,1,2015-03-17 15:00:00,2015-03-17 15:50:00,2
966,5077,307,1,2015-03-18 10:00:00,2015-03-18 11:00:00,2
970,5338,311,1,2015-03-18 00:00:00,2015-03-18 00:00:00,2
982,6173,238,1,2015-03-19 10:30:00,2015-03-19 11:20:00,2
983,6173,238,1,2015-03-19 10:30:00,2015-03-19 11:20:00,2
989,9264,317,1,2015-03-19 00:00:00,2015-03-19 00:00:00,2
996,4547,51,1,2015-03-20 14:00:00,2015-03-20 15:00:00,2
1002,7073,328,1,2015-03-20 13:40:00,2015-03-20 14:00:00,2
1005,8844,330,1,2015-03-20 10:32:00,2015-03-20 11:20:00,2
1006,6193,282,1,2015-03-23 09:00:00,2015-03-23 10:00:00,2
1011,357,236,1,2015-03-23 16:00:00,2015-03-23 17:00:00,1
1013,8830,303,1,2015-03-23 09:30:00,2015-03-23 10:30:00,2
1019,3367,336,1,2015-03-23 00:00:00,2015-03-23 00:00:00,2
1021,8527,338,1,2015-03-23 14:00:00,2015-03-23 14:50:00,1
1022,8527,338,1,2015-03-23 14:00:00,2015-03-23 14:50:00,2
1023,8527,338,1,2015-03-23 14:00:00,2015-03-23 14:50:00,2
1031,4755,305,5,2015-03-24 15:00:00,2015-03-24 15:50:00,2
1042,5077,307,1,2015-03-25 10:00:00,2015-03-25 11:00:00,2
1044,1888,345,1,2015-03-25 00:00:00,2015-03-25 00:00:00,2
1048,5338,311,1,2015-03-25 16:00:00,2015-03-25 16:50:00,2
1053,4537,346,5,2015-03-26 09:10:00,2015-03-26 10:00:00,2
1057,9945,286,1,2015-03-26 16:00:00,2015-03-26 17:00:00,2
1058,9945,286,1,2015-03-26 16:00:00,2015-03-26 17:00:00,2
1061,4547,51,1,2015-03-26 14:00:00,2015-03-26 15:00:00,2
1063,6173,238,1,2015-03-26 10:30:00,2015-03-26 11:20:00,2
1067,360,348,1,2015-03-26 14:00:00,2015-03-26 00:00:14,2
1068,9748,349,1,2015-03-26 10:30:00,2015-03-26 11:20:00,2
1076,5291,351,1,2015-03-27 13:55:00,2015-03-27 14:10:00,2
1079,4824,354,1,2015-03-27 14:40:00,2015-03-27 15:10:00,2
1081,4805,356,1,2015-03-27 14:16:00,2015-03-27 14:30:00,2
1083,8844,330,1,2015-03-27 10:30:00,2015-03-27 11:20:00,2
1086,7073,328,1,2015-03-30 09:30:00,2015-03-30 10:20:00,2
1088,360,348,1,2015-03-30 14:00:00,2015-03-30 14:50:00,2
1090,8834,358,1,2015-03-30 16:00:00,2015-03-30 16:50:00,2
1091,3367,336,1,2015-03-30 11:00:00,2015-03-30 12:00:00,2
1093,357,236,1,2015-03-30 17:00:00,2015-03-30 17:00:00,1
1098,8830,303,1,2015-03-30 09:30:00,2015-03-30 10:30:00,2
1104,9748,349,1,2015-03-30 10:30:00,2015-03-30 11:20:00,2
1121,5077,307,1,2015-04-01 10:00:00,2015-04-01 11:00:00,2
1126,5338,311,1,2015-04-01 16:00:00,2015-04-01 16:50:00,2
1127,5338,311,1,2015-04-01 16:00:00,2015-04-01 16:50:00,2
1139,1888,345,1,2015-04-02 15:00:00,2015-04-02 16:00:00,2
1143,8844,330,1,2015-04-03 00:00:00,2015-04-03 00:00:00,2
1144,301,362,1,2015-04-03 10:00:00,2015-04-03 10:30:00,2
1145,1752,288,5,2015-04-03 19:00:00,2015-04-03 19:50:00,1
1150,4356,364,1,2015-04-03 13:45:00,2015-04-03 14:00:00,2
1159,9216,368,1,2015-04-03 15:10:00,2015-04-03 15:30:00,2
1164,7073,328,1,2015-04-07 09:30:00,2015-04-07 10:20:00,2
1177,4824,354,1,2015-04-07 16:00:00,2015-04-07 16:50:00,2
1182,5077,307,1,2015-04-08 10:00:00,2015-04-08 11:00:00,2
1184,5291,351,5,2015-04-08 09:30:00,2015-04-08 10:20:00,2
1186,2643,371,1,2015-04-08 10:30:00,2015-04-08 11:20:00,2
1190,1888,345,1,2015-04-09 16:00:00,2015-04-09 16:50:00,2
1191,7331,373,1,2015-04-09 14:30:00,2015-04-09 15:20:00,2
1200,6173,238,1,2015-04-09 10:30:00,2015-04-09 11:20:00,2
1201,3353,375,1,2015-04-09 19:00:00,2015-04-09 19:50:00,2
1202,3353,375,1,2015-04-09 19:00:00,2015-04-09 19:50:00,2
1205,373,376,1,2015-04-09 18:00:00,2015-04-09 18:50:00,2
1208,373,376,1,2015-04-09 18:00:00,2015-04-09 18:50:00,2
1209,373,376,1,2015-04-09 18:00:00,2015-04-09 18:50:00,2
1210,335,377,1,2015-04-09 20:00:00,2015-04-09 20:50:00,2
1215,3353,375,1,2015-04-09 19:00:00,2015-04-09 19:50:00,2
1217,10208,381,1,2015-04-10 09:00:00,2015-04-10 09:30:00,2
1218,7073,328,1,2015-04-10 09:30:00,2015-04-10 10:20:00,2
1220,9264,382,1,2015-04-10 08:40:00,2015-04-10 09:20:00,2
1222,8844,330,1,2015-04-10 10:40:00,2015-04-10 11:20:00,2
1229,3367,336,1,2015-04-13 11:00:00,2015-04-13 12:00:00,2
1232,9748,349,1,2015-04-13 09:30:00,2015-04-13 10:20:00,2
1235,8830,303,1,2015-04-13 09:30:00,2015-04-13 10:30:00,2
1236,8830,303,1,2015-04-13 09:30:00,2015-04-13 10:30:00,2
1246,7331,373,1,2015-04-13 00:00:00,2015-04-13 00:00:00,2
1253,5077,307,1,2015-04-15 10:00:00,2015-04-15 11:00:00,2
1259,5338,311,1,2015-04-15 00:00:16,2015-04-15 00:00:16,2
1260,5338,311,1,2015-04-15 16:00:00,2015-04-15 16:50:00,2
1268,4356,364,1,2015-04-15 15:00:00,2015-04-15 15:50:00,2
1269,4824,354,1,2015-04-15 16:20:00,2015-04-15 16:50:00,2
1281,6173,238,1,2015-04-16 10:30:00,2015-04-16 11:20:00,2
1287,2643,371,1,2015-04-16 10:50:00,2015-04-16 11:20:00,2
1288,8834,358,1,2015-04-16 17:10:00,2015-04-16 18:00:00,2
