id,uid,date,type1,type2,type3,zd0,zd1,zd2,submit_time,status
1386,66477,2016-09-23,63,104,95,1,1,1,2016-09-23 10:49:25,1
1391,64695,2016-09-23,63,83,104,0,0,1,2016-09-23 15:55:09,1
1401,62318,2016-09-21,53,104,104,1,1,1,2016-09-26 14:04:13,1
1404,63093,2016-09-26,53,104,95,1,0,0,2016-09-26 15:43:07,1
1406,64514,2016-09-26,53,104,104,1,1,1,2016-09-26 16:35:44,1
1408,59736,2016-09-27,53,104,104,1,0,1,2016-09-27 11:23:37,1
1417,60347,2016-09-28,53,104,104,1,1,1,2016-09-28 09:17:07,1
1426,68003,2016-09-29,60,104,104,1,1,1,2016-09-29 16:19:57,1
1428,68283,2016-09-30,63,104,95,0,0,0,2016-09-30 11:13:58,1
1429,62190,2016-09-30,64,104,104,1,1,1,2016-09-30 11:20:23,1
1434,68048,2016-10-10,53,81,104,0,1,1,2016-10-10 09:11:17,1
1438,67402,2016-10-10,63,83,103,0,0,0,2016-10-10 16:22:02,1
1440,65886,2016-10-10,60,104,104,1,1,1,2016-10-10 16:09:04,1
1445,66507,2016-10-11,60,104,104,1,1,1,2016-10-11 15:06:26,1
1455,63215,2016-10-12,63,74,95,0,0,0,2016-10-12 15:59:21,1
1457,63642,2016-10-12,63,104,104,1,1,1,2016-10-12 16:53:58,1
1462,65800,2016-10-13,54,104,104,1,1,1,2016-10-13 16:23:37,1
1470,59855,2016-10-14,63,93,103,0,0,1,2016-10-14 14:13:36,1
1472,66943,2016-10-14,63,83,104,0,0,1,2016-10-14 14:52:43,1
1473,59170,2016-10-14,63,83,104,0,0,1,2016-10-14 15:21:50,1
1480,68505,2016-10-17,53,104,104,1,0,1,2016-10-17 16:35:38,1
1485,61980,2016-10-18,65,104,104,1,1,1,2016-10-18 11:30:51,1
1487,62826,2016-10-18,60,104,104,1,1,1,2016-10-18 14:13:27,1
1490,65543,2016-10-18,60,104,104,1,1,1,2016-10-18 15:47:51,1
1493,60007,2016-10-19,53,104,104,1,1,1,2016-10-19 10:58:25,1
1500,59664,2016-10-20,63,104,104,1,1,1,2016-10-20 16:39:13,1
1501,67830,2016-10-20,63,104,104,1,1,1,2016-10-20 16:59:30,1
1502,60010,2016-10-20,63,104,104,1,1,1,2016-10-20 17:06:52,1
1503,60798,2016-10-20,65,104,104,1,1,1,2016-10-20 17:07:47,1
1511,61561,2016-10-21,63,83,104,0,0,1,2016-10-21 15:36:16,1
1512,68112,2016-10-21,63,74,104,0,0,1,2016-10-21 15:56:57,1
1517,62979,2016-10-20,63,104,104,1,1,1,2016-10-26 10:59:34,1
1518,62131,2016-10-25,63,104,104,1,1,1,2016-10-25 10:53:38,1
1529,62796,2016-10-26,63,104,104,1,1,1,2016-10-26 16:17:00,1
1530,65247,2016-10-26,54,104,104,1,1,1,2016-10-26 16:22:35,1
1532,66133,2016-10-27,60,104,104,1,1,1,2016-10-27 10:41:05,1
1540,66917,2016-10-27,53,104,95,1,0,0,2016-10-27 16:17:31,1
1541,62744,2016-10-27,63,74,95,0,0,0,2016-10-27 16:33:14,1
1562,68421,2016-11-03,61,104,104,1,1,1,2016-11-03 15:18:34,1
1571,61145,2016-11-05,63,83,95,0,0,0,2016-11-05 19:14:07,1
1580,66671,2016-11-08,63,104,104,1,1,1,2016-11-08 16:20:52,1
1585,67172,2016-11-10,60,104,104,1,1,1,2016-11-10 10:11:21,1
1591,62109,2016-11-10,60,104,104,1,1,1,2016-11-10 16:47:22,1
1592,64736,2016-11-11,60,104,104,1,1,1,2016-11-11 10:10:13,1
1597,63119,2016-11-11,63,74,103,0,0,1,2016-11-11 14:35:39,1
1602,66139,2016-11-14,60,104,104,1,1,1,2016-11-14 15:14:08,1
1606,66550,2016-11-15,60,104,104,1,1,1,2016-11-15 15:06:10,1
1607,66949,2016-11-15,54,104,104,1,0,1,2016-11-15 15:24:51,1
1608,66431,2016-11-15,54,104,104,1,1,1,2016-11-15 16:16:02,1
1613,67202,2016-11-16,62,104,104,1,0,1,2016-11-16 15:42:30,1
1618,65286,2016-11-18,60,104,104,1,1,1,2016-11-18 10:38:21,1
1623,66601,2016-11-18,65,104,104,1,1,1,2016-11-18 15:50:33,1
1633,59244,2016-11-22,64,104,104,1,1,1,2016-11-22 16:32:36,1
1638,68582,2016-11-23,61,104,104,1,1,1,2016-11-23 15:41:46,1
1642,63162,2016-11-24,54,104,104,1,1,1,2016-11-24 11:14:15,1
1645,68076,2016-11-24,63,104,104,1,1,1,2016-11-24 12:43:13,1
1649,63194,2016-11-25,60,104,104,1,0,1,2016-11-25 09:52:55,1
1653,61903,2016-11-28,53,85,104,0,0,1,2016-11-28 09:15:36,1
1655,68016,2016-11-21,53,74,104,0,0,1,2016-11-28 09:20:59,1
1656,60139,2016-11-28,65,104,104,1,1,1,2016-11-28 17:33:49,1
1665,68252,2016-11-30,63,74,104,0,1,1,2016-11-30 16:46:56,1
1666,66675,2016-12-01,54,104,104,1,1,1,2016-12-01 10:55:37,1
1678,61561,2016-12-02,53,104,104,1,1,1,2016-12-02 16:37:46,1
1680,60757,2016-12-05,53,104,104,1,1,1,2016-12-05 15:04:53,1
1684,63497,2016-12-05,53,74,95,0,0,0,2016-12-06 11:32:04,1
1690,66975,2016-12-06,54,104,104,1,1,1,2016-12-06 16:31:08,1
1691,62819,2016-12-06,53,93,104,1,1,1,2016-12-06 20:12:44,1
1693,62131,2016-12-07,53,104,104,1,1,1,2016-12-07 09:16:51,1
1699,63690,2016-12-08,63,104,104,1,1,1,2016-12-08 12:34:25,1
1703,62388,2016-12-09,61,104,97,1,0,0,2016-12-09 11:24:36,1
1704,59416,2016-12-09,63,104,97,1,1,1,2016-12-09 11:39:25,1
1705,68435,2016-12-09,63,74,103,0,0,0,2016-12-09 14:48:49,1
1706,64883,2016-12-09,63,74,103,0,0,0,2016-12-09 15:08:36,1
1709,59282,2016-12-09,63,93,104,0,0,1,2016-12-09 16:13:42,1
1712,67785,2016-12-12,53,85,103,0,0,1,2016-12-12 15:18:46,1
1713,60453,2016-12-12,53,93,104,1,1,1,2016-12-12 15:57:57,1
1718,60374,2016-12-14,53,104,104,1,0,1,2016-12-14 10:19:47,1
1725,67301,2016-12-14,61,104,104,1,1,1,2016-12-14 15:45:46,1
1727,67788,2016-12-15,65,104,104,1,1,1,2016-12-15 09:40:50,1
1728,67206,2016-12-15,63,74,104,0,1,1,2016-12-15 11:33:21,1
1732,66730,2016-12-15,63,104,104,1,1,1,2016-12-15 16:36:00,1
1735,66424,2016-12-16,63,104,104,0,1,1,2016-12-16 14:15:47,1
1746,63636,2016-12-20,53,93,104,1,1,1,2016-12-20 21:49:51,1
1750,65124,2016-12-21,54,104,104,1,0,1,2017-04-19 17:14:39,1
1755,65210,2016-12-23,60,74,103,0,0,0,2016-12-23 16:28:23,1
1757,65682,2016-12-27,53,104,104,1,1,1,2016-12-27 11:09:32,1
1763,59487,2016-12-29,53,104,104,1,0,1,2016-12-29 16:41:40,1
1765,64467,2016-12-30,63,74,95,0,0,0,2016-12-30 10:37:24,1
1769,64104,2016-12-30,53,83,104,0,1,1,2016-12-30 16:08:36,1
1771,60548,2017-01-03,54,104,104,1,1,1,2017-01-03 15:35:08,1
1782,59477,2017-01-06,65,83,104,0,1,1,2017-01-06 15:07:03,1
1784,61721,2017-01-06,54,83,103,0,0,0,2017-01-06 15:55:46,1
1788,67801,2017-01-09,53,104,103,1,1,1,2017-01-09 16:49:52,1
1792,60542,2017-01-11,54,104,104,1,1,1,2017-01-11 14:56:29,1
1794,66975,2017-01-13,53,104,104,1,1,1,2017-01-13 12:31:19,1
1796,59110,2017-01-13,54,93,103,0,0,0,2017-01-13 16:37:01,1
1808,60010,2017-02-20,53,104,104,1,1,1,2017-02-20 15:02:06,1
1811,68048,2017-02-20,53,104,104,1,1,1,2017-02-20 16:02:57,1
1814,63193,2017-02-21,53,104,104,1,1,1,2017-02-21 09:43:51,1
1819,63580,2017-02-21,63,75,95,0,0,0,2017-02-21 14:49:58,1
1824,67306,2017-02-21,60,104,104,1,1,1,2017-02-21 16:13:46,1
1828,66074,2017-02-22,65,93,104,1,1,1,2017-02-22 09:47:11,1
1833,67206,2017-02-22,63,74,104,1,1,1,2017-02-22 11:00:36,1
1836,59909,2017-02-22,53,104,104,1,1,1,2017-02-22 13:47:47,1
1838,64173,2017-02-22,53,104,104,1,1,1,2017-02-22 16:35:36,1
1844,66443,2017-02-23,54,104,95,1,0,0,2017-02-23 10:22:18,1
1848,63200,2017-02-23,62,77,94,1,0,1,2017-02-23 14:27:23,1
1849,60347,2017-02-23,53,104,104,1,1,1,2017-02-23 14:58:41,1
1850,65195,2017-02-23,53,76,104,0,0,1,2017-02-23 15:17:11,1
1853,61198,2017-02-24,53,104,104,1,1,1,2017-02-24 09:28:11,1
1856,68038,2017-02-24,63,104,103,1,0,1,2017-02-24 13:17:15,1
1860,67714,2017-02-24,63,104,104,1,0,1,2017-02-24 13:43:58,1
1864,59431,2017-02-27,53,104,104,1,1,1,2017-02-27 09:26:35,1
1872,63292,2017-02-27,63,104,104,1,1,1,2017-02-27 16:56:17,1
1873,63195,2017-02-27,54,104,104,1,1,1,2017-02-27 16:58:58,1
1878,59328,2017-02-28,60,83,104,0,0,1,2017-02-28 14:53:31,1
1881,68062,2017-02-28,53,104,103,1,1,1,2017-03-01 09:51:05,1
1883,63682,2017-03-01,53,104,104,1,1,1,2017-03-01 10:39:49,1
1886,60466,2017-03-01,65,104,104,1,1,1,2017-03-01 14:15:00,1
1889,65134,2017-03-01,63,104,104,1,1,1,2017-03-01 15:33:34,1
1890,68033,2017-03-01,63,104,104,1,1,1,2017-03-01 15:58:48,1
1893,68511,2017-03-02,53,75,104,0,0,0,2017-03-02 11:07:58,1
1894,64083,2017-03-02,53,93,104,1,0,0,2017-03-02 11:20:04,1
1897,60660,2017-03-02,53,74,104,0,0,1,2017-03-02 14:24:22,1
1903,60453,2017-03-03,53,104,104,1,1,1,2017-03-03 08:09:54,1
1904,65269,2017-03-03,53,93,104,1,0,1,2017-03-03 08:11:04,1
1910,68159,2017-03-03,53,104,104,1,1,1,2017-03-03 14:44:35,1
1912,59586,2017-03-03,63,74,103,0,0,0,2017-03-03 16:38:02,1
1913,59469,2017-02-27,63,104,104,1,1,1,2017-03-03 17:20:19,1
1928,66345,2017-03-08,53,104,104,1,1,1,2017-03-08 09:00:50,1
1931,59679,2017-03-08,53,104,104,1,1,1,2017-03-08 11:22:53,1
1935,64519,2017-03-09,53,104,104,1,1,1,2017-03-09 10:28:42,1
1938,65865,2017-03-09,62,104,104,1,1,1,2017-03-09 11:52:33,1
1941,60671,2017-03-10,63,104,104,1,1,1,2017-03-10 09:45:50,1
1944,80817,2017-03-10,54,83,104,0,1,1,2017-03-10 14:56:17,1
1945,62056,2017-03-10,60,83,103,0,1,0,2017-03-10 15:31:19,1
1946,60702,2017-03-10,60,83,104,0,0,1,2017-03-10 15:52:00,1
1949,66780,2017-03-13,54,104,104,1,0,1,2017-03-13 09:33:44,1
1954,66434,2017-03-14,53,93,103,1,0,1,2017-03-14 11:04:46,1
1956,61529,2017-03-14,61,104,104,1,1,1,2017-03-14 14:40:59,1
1958,59125,2017-03-14,63,104,104,1,1,1,2017-03-14 15:26:07,1
1971,63644,2017-03-17,60,104,104,1,1,1,2017-03-17 11:10:11,1
1972,80818,2017-03-17,63,74,104,0,0,1,2017-03-17 15:07:05,1
1978,60901,2017-03-21,63,104,104,1,1,1,2017-03-21 16:04:45,1
1979,62934,2017-03-21,53,104,104,1,1,1,2017-03-21 16:13:00,1
1980,66354,2017-03-21,53,93,103,1,1,1,2017-03-21 16:17:01,1
1989,60425,2017-03-23,54,104,104,1,1,1,2017-03-23 16:18:26,1
1990,65867,2017-03-24,60,104,104,1,1,1,2017-03-24 10:44:55,1
1994,62734,2017-03-24,61,83,104,0,0,1,2017-03-24 13:59:06,1
1996,62238,2017-03-27,60,104,104,1,1,1,2017-03-27 10:19:37,1
1999,66601,2017-03-27,53,104,104,1,1,1,2017-03-27 11:34:49,1
2000,63642,2017-03-27,53,104,104,1,1,1,2017-03-27 11:51:19,1
2004,67076,2017-03-28,65,104,104,1,1,1,2017-03-28 14:02:51,1
2010,66790,2017-03-28,63,76,103,0,0,1,2017-03-28 17:10:03,1
2013,59711,2017-03-29,53,104,104,1,1,1,2017-03-29 10:44:01,1
2016,61868,2017-03-29,54,104,104,1,0,1,2017-03-29 15:28:46,1
2017,63210,2017-03-29,65,104,104,1,1,1,2017-03-29 15:48:49,1
2022,62908,2017-03-30,63,104,104,1,0,1,2017-03-30 15:00:01,1
2047,66541,2017-04-10,53,74,95,0,0,0,2017-04-10 15:31:36,1
2048,67906,2017-04-10,53,74,104,0,1,1,2017-04-10 15:35:21,1
2049,60536,2017-04-11,53,104,104,1,1,1,2017-04-11 09:37:48,1
2051,59150,2017-04-11,54,104,104,1,1,1,2017-04-11 14:25:27,1
2055,63023,2017-04-12,65,104,104,1,1,1,2017-04-12 14:50:54,1
2059,62318,2017-04-12,53,104,104,1,1,1,2017-04-13 08:34:52,1
2061,63353,2017-04-13,63,74,94,0,0,1,2017-04-13 15:27:07,1
2073,63669,2017-04-18,53,93,104,1,1,1,2017-04-18 11:11:20,1
2080,59067,2017-04-18,53,74,103,0,1,1,2017-04-18 15:45:41,1
2081,59817,2017-04-18,63,83,104,0,0,1,2017-04-18 15:49:32,1
2082,66372,2017-04-19,53,104,104,1,1,1,2017-04-19 09:14:41,1
2083,66902,2017-04-19,53,104,104,1,1,1,2017-04-19 09:37:17,1
2087,63613,2017-04-19,63,74,95,0,0,0,2017-04-19 16:02:28,1
2090,68173,2017-04-20,54,104,104,1,1,1,2017-04-20 14:10:43,1
2091,62373,2017-04-20,61,104,104,1,1,1,2017-04-20 14:41:53,1
2096,65640,2017-04-21,62,104,104,1,1,1,2017-04-21 14:17:02,1
2101,68005,2017-04-24,54,104,104,1,1,1,2017-04-24 16:47:46,1
2110,63976,2017-04-27,63,92,95,0,1,0,2017-04-27 17:06:19,1
2112,64015,2017-04-28,63,104,104,1,1,1,2017-04-28 10:48:12,1
2119,67926,2017-05-02,53,104,104,1,1,1,2017-05-03 08:37:37,1
2122,59709,2017-05-03,53,104,104,1,1,1,2017-05-03 11:52:43,1
2127,68007,2017-05-03,54,104,104,1,1,1,2017-05-03 15:59:35,1
2128,64673,2017-05-03,63,74,95,0,0,0,2017-05-04 09:35:47,1
2129,68009,2017-05-04,63,104,104,1,1,1,2017-05-04 11:48:05,1
2130,59892,2017-05-04,62,104,104,1,0,1,2017-05-04 14:47:48,1
2134,61553,2017-05-05,63,83,104,0,1,1,2017-05-05 14:46:19,1
2135,61553,2017-05-05,63,83,104,0,1,1,2017-05-05 14:46:19,1
2138,59125,2017-05-05,53,104,104,1,0,0,2017-05-05 16:16:20,1
2141,59282,2017-05-08,54,104,104,1,1,1,2017-05-08 17:02:42,1
2148,67888,2017-04-28,53,104,104,1,1,1,2017-05-10 08:43:27,1
2150,66998,2017-05-10,53,59,104,0,0,1,2017-05-10 10:38:46,1
2152,80820,2017-05-10,54,104,104,1,1,1,2017-05-10 14:24:56,1
2154,67888,2017-05-10,53,104,104,1,1,1,2017-05-10 15:00:45,1
2168,68088,2017-05-12,63,74,97,0,0,0,2017-05-12 15:09:46,1
2171,63261,2017-05-15,53,74,104,0,0,1,2017-05-15 16:15:35,1
2180,62910,2017-05-17,60,104,104,1,1,1,2017-05-17 16:49:01,1
2182,65607,2017-05-18,54,104,104,1,1,1,2017-05-18 12:20:58,1
2184,66821,2017-05-19,63,104,95,1,1,0,2017-05-19 10:46:10,1
2186,68124,2017-05-19,63,83,104,0,0,1,2017-05-19 16:08:50,1
2187,68124,2017-05-19,63,83,104,0,0,1,2017-05-19 16:08:50,1
2189,64136,2017-05-22,62,104,104,1,1,1,2017-05-22 16:07:16,1
2190,65367,2017-05-22,60,104,104,1,0,1,2017-05-22 16:14:08,1
2192,63051,2017-05-23,57,104,104,1,0,1,2017-05-23 10:54:45,1
2197,65682,2017-05-24,53,104,104,1,1,1,2017-05-24 11:39:22,1
2198,62480,2017-05-24,63,104,104,1,1,1,2017-05-24 15:43:14,1
2203,59181,2017-05-25,63,104,104,1,1,1,2017-05-25 16:23:52,1
2207,62328,2017-05-29,53,104,104,1,1,1,2017-05-29 10:32:20,1
2208,63016,2017-05-29,60,104,104,1,0,1,2017-05-29 11:31:23,1
2217,68433,2017-05-31,54,104,104,1,1,1,2017-05-31 15:43:15,1
2219,60060,2017-06-01,53,104,104,1,1,1,2017-06-01 09:55:04,1
2221,64444,2017-06-01,63,104,104,1,0,0,2017-06-01 15:21:01,1
2222,61240,2017-06-02,63,104,95,1,0,0,2017-06-02 10:16:08,1
2225,60075,2017-06-02,62,104,104,1,1,1,2017-06-02 14:30:06,1
2226,63601,2017-06-02,60,83,104,0,0,1,2017-06-02 14:39:15,1
2232,66720,2017-06-05,53,74,95,0,0,0,2017-06-05 16:22:14,1
2233,60792,2017-06-05,53,104,104,1,1,1,2017-06-05 16:44:50,1
2239,65675,2017-06-07,60,104,104,1,1,1,2017-06-07 17:10:27,1
2240,59873,2017-05-15,53,104,104,1,1,1,2017-06-08 08:13:36,1
2246,65912,2017-06-09,63,93,103,0,0,1,2017-06-09 14:44:12,1
2250,59983,2017-06-14,63,104,95,1,0,0,2017-06-14 14:51:29,1
2255,64433,2017-06-16,65,104,104,1,1,1,2017-06-16 11:05:31,1
2260,67984,2017-06-20,54,104,104,1,1,1,2017-06-20 11:16:08,1
2263,61176,2017-06-21,65,104,104,1,1,1,2017-06-21 18:19:24,1
2272,68050,2017-07-01,53,93,104,1,1,1,2017-07-01 15:51:45,1
2273,65732,2017-07-04,63,104,104,1,1,1,2017-07-04 16:36:32,1
2279,66915,2017-08-04,63,104,104,1,1,1,2017-08-24 10:03:15,1
2280,60836,2017-08-07,63,104,95,1,0,0,2017-08-24 10:08:31,1
2281,61884,2017-08-24,54,104,104,1,1,1,2017-08-24 17:16:02,1
2290,60785,2017-08-28,60,104,104,1,1,1,2017-08-29 16:08:41,1
2296,63636,2017-08-30,53,104,104,1,1,1,2017-08-30 15:04:41,1
2298,68050,2017-08-30,53,104,104,1,1,1,2017-08-30 16:19:27,1
2303,64173,2017-09-01,53,104,104,1,1,1,2017-09-01 10:38:14,1
2304,68009,2017-09-01,53,104,104,1,1,1,2017-09-01 10:39:49,1
2306,65367,2017-09-04,53,104,104,1,1,1,2017-09-04 14:45:10,1
2309,65273,2017-09-05,63,104,95,1,1,0,2017-09-05 11:43:27,1
2314,67782,2017-09-05,55,104,104,1,1,1,2017-09-05 16:18:18,1
2315,60381,2017-09-05,60,104,104,1,1,1,2017-09-05 16:41:02,1
2320,63055,2017-09-06,60,104,104,1,1,1,2017-09-06 15:05:19,1
2321,60536,2017-09-06,63,104,104,1,0,1,2017-09-06 15:50:17,1
2322,59176,2017-09-06,60,104,104,1,1,1,2017-09-06 17:00:23,1
2326,63193,2017-09-08,53,104,104,1,1,1,2017-09-08 09:46:14,1
2329,68159,2017-09-08,53,104,104,1,1,1,2017-09-08 11:14:21,1
2334,65633,2017-09-08,61,93,104,1,1,1,2017-09-08 15:14:48,1
2339,65682,2017-09-08,53,104,104,1,1,1,2017-09-08 16:33:40,1
2343,64093,2017-09-11,53,104,104,1,1,1,2017-09-11 09:45:02,1
2345,68525,2017-09-11,60,104,104,1,0,1,2017-09-11 11:14:54,1
2347,66541,2017-09-11,53,104,104,1,1,1,2017-09-11 12:03:07,1
2351,65565,2017-09-12,63,104,104,1,1,1,2017-09-12 10:30:28,1
2355,65740,2017-09-12,60,104,104,1,1,1,2017-09-12 14:51:13,1
2360,65516,2017-09-13,53,104,104,1,1,1,2017-09-13 09:33:26,1
2363,68531,2017-09-13,53,104,104,1,1,1,2017-09-13 10:55:43,1
2365,65607,2017-09-13,53,104,104,1,1,1,2017-09-13 11:42:55,1
2367,68511,2017-09-12,63,75,95,0,1,0,2017-09-13 12:32:55,1
2368,64352,2017-09-13,54,104,104,1,0,1,2017-09-13 16:08:01,1
2369,60182,2017-09-13,65,104,104,1,1,1,2017-09-13 17:06:11,1
2375,66797,2017-09-14,63,75,94,0,1,1,2017-09-14 13:58:13,1
2379,64257,2017-09-14,63,104,104,1,1,1,2017-09-14 15:20:43,1
2380,66383,2017-09-14,54,104,95,1,1,0,2017-09-14 15:53:59,1
2387,68433,2017-09-15,53,104,104,1,1,1,2017-09-15 15:28:26,1
2398,67176,2017-09-18,53,104,95,0,0,1,2017-09-18 15:08:05,1
2410,60010,2017-09-20,53,104,104,1,1,1,2017-09-20 09:02:33,1
2414,63200,2017-09-20,53,104,104,1,1,1,2017-09-20 11:20:25,1
2417,61998,2017-09-20,63,104,104,1,1,1,2017-09-20 15:47:02,1
2425,93237,2017-09-21,63,88,104,0,1,1,2017-09-21 16:40:06,1
2427,61535,2017-09-22,60,83,103,0,0,1,2017-09-22 14:01:59,1
2428,64839,2017-09-22,65,83,103,0,0,1,2017-09-22 14:25:42,1
2435,64300,2017-09-25,65,104,104,1,1,1,2017-09-25 14:55:37,1
2440,65946,2017-09-26,63,104,104,1,0,1,2017-09-26 10:52:34,1
2445,64175,2017-09-26,54,104,104,1,1,1,2017-09-26 15:43:44,1
2453,65106,2017-09-28,60,104,104,1,1,1,2017-09-28 19:42:20,1
2459,62924,2017-09-29,54,104,104,1,1,1,2017-09-29 09:51:57,1
2462,62384,2017-09-29,63,83,103,0,0,1,2017-09-29 16:23:29,1
2465,67762,2017-10-09,61,104,95,1,1,0,2017-10-09 12:18:00,1
2468,66874,2017-10-09,62,104,104,1,1,1,2017-10-09 16:59:05,1
2473,80820,2017-10-11,53,104,104,1,1,1,2017-10-11 10:37:02,1
2474,64111,2017-10-11,53,104,104,1,0,1,2017-10-11 12:00:54,1
2483,59537,2017-10-12,63,104,95,1,0,1,2017-10-12 16:40:48,1
2486,62803,2017-10-13,63,83,104,0,1,0,2017-10-13 14:55:12,1
2501,66390,2017-10-17,53,104,104,1,1,1,2017-10-17 16:21:11,1
2502,59707,2017-10-17,63,104,104,1,1,1,2017-10-17 16:51:28,1
2507,59589,2017-10-11,53,104,104,1,1,1,2017-10-18 15:40:44,1
2509,68512,2017-10-19,60,74,95,0,1,0,2017-10-19 10:41:46,1
2510,60810,2017-10-19,65,104,104,1,1,1,2017-10-19 11:03:43,1
2512,64357,2017-10-19,61,104,104,1,1,1,2017-10-19 12:01:32,1
2527,67080,2017-10-23,63,104,104,1,0,1,2017-10-23 23:09:48,1
2528,93238,2017-10-23,63,66,95,1,0,0,2017-10-24 08:53:50,1
2529,67960,2017-10-24,61,104,104,1,1,1,2017-10-24 10:09:38,1
2537,93239,2017-10-24,63,104,95,1,0,0,2017-10-24 12:35:18,1
2549,59817,2017-10-27,53,104,104,1,1,1,2017-10-27 12:08:30,1
2555,63644,2017-10-31,53,104,104,1,1,1,2017-10-31 11:47:36,1
2557,60347,2017-10-31,53,104,104,1,1,1,2017-10-31 16:58:02,1
2560,67888,2017-11-02,53,104,104,1,1,1,2017-11-02 10:42:01,1
2561,61680,2017-11-02,65,104,104,1,1,1,2017-11-02 11:11:04,1
2569,59403,2017-11-03,65,93,103,1,0,1,2017-11-03 13:15:25,1
2570,60541,2017-11-03,65,93,94,0,0,1,2017-11-03 13:17:39,1
2572,63289,2017-11-03,63,93,103,0,0,1,2017-11-03 15:52:49,1
2577,62789,2017-11-06,63,74,104,1,1,1,2017-11-06 17:09:37,1
2581,65890,2017-11-07,60,104,104,0,0,1,2017-11-07 11:40:57,1
