bdipoint,epqpoint,escale,pscale,nscale,lscale,fapoint,famarriage,faattachmentrelation,fafamilyfunction,fachildhoodtrauma,facopingstyle,fapastexperience,fasocialsupport,falifemeaning,falearningmotivation,gender,politicalstatus,religion,residence,fathereducation,mothereducation,brothersistercount,familyrank,parentsmarriage,marriage,isrecommended,isrecommendedbycontest,isartstudent,fathersta,mothersta
0.19738551,0.13159034,0.0,0.0,0.13159034,0.06579517,0.13159034,0.0,0.13159034,0.13159034,0.59215653,0.13159034,0.13159034,0.26318068,0.13159034,0.26318068,0.06579517,0.13159034,0.19738551,0.13159034,0.26318068,0.26318068,0.19738551,0.06579517,0.06579517,0.06579517,0.13159034,0.13159034,0.13159034,0.06579517,0.06579517
0.09245003,0.18490007,0.09245003,0.0,0.18490007,0.09245003,0.0,0.0,0.46225016,0.0,0.0,0.0,0.0,0.0,0.09245003,0.09245003,0.09245003,0.18490007,0.09245003,0.18490007,0.5547002,0.36980013,0.0,0.09245003,0.09245003,0.09245003,0.18490007,0.18490007,0.18490007,0.09245003,0.09245003
0.08111071,0.08111071,0.08111071,0.0,0.08111071,0.0,0.0,0.08111071,0.08111071,0.0,0.0,0.16222142,0.0,0.0,0.16222142,0.08111071,0.08111071,0.32444284,0.08111071,0.16222142,0.56777497,0.56777497,0.0,0.08111071,0.08111071,0.08111071,0.16222142,0.16222142,0.16222142,0.08111071,0.08111071
0.17025131,0.17025131,0.08512565,0.0,0.17025131,0.08512565,0.17025131,0.0,0.17025131,0.51075392,0.25537696,0.17025131,0.0,0.0,0.08512565,0.08512565,0.08512565,0.34050261,0.08512565,0.17025131,0.25537696,0.34050261,0.08512565,0.08512565,0.08512565,0.08512565,0.17025131,0.17025131,0.17025131,0.08512565,0.08512565
0.07955573,0.15911146,0.15911146,0.0,0.07955573,0.07955573,0.0,0.0,0.0,0.0,0.0,0.0,0.07955573,0.0,0.07955573,0.0,0.07955573,0.23866719,0.07955573,0.15911146,0.63644583,0.5568901,0.0,0.07955573,0.07955573,0.07955573,0.15911146,0.15911146,0.15911146,0.07955573,0.07955573
0.0,0.12216944,0.12216944,0.12216944,0.0,0.12216944,0.0,0.12216944,0.12216944,0.0,0.0,0.0,0.0,0.0,0.12216944,0.36650833,0.0,0.24433889,0.12216944,0.24433889,0.36650833,0.48867778,0.0,0.12216944,0.12216944,0.12216944,0.24433889,0.24433889,0.24433889,0.12216944,0.12216944
0.09712859,0.19425717,0.19425717,0.0,0.19425717,0.09712859,0.0,0.0,0.09712859,0.0,0.0,0.0,0.0,0.0,0.19425717,0.19425717,0.0,0.29138576,0.09712859,0.19425717,0.58277152,0.38851434,0.0,0.09712859,0.09712859,0.09712859,0.19425717,0.19425717,0.19425717,0.09712859,0.09712859
0.13245324,0.13245324,0.0,0.06622662,0.13245324,0.06622662,0.13245324,0.0,0.33113309,0.0,0.0,0.26490647,0.0,0.0,0.0,0.26490647,0.06622662,0.26490647,0.06622662,0.13245324,0.46358632,0.52981294,0.06622662,0.06622662,0.06622662,0.06622662,0.13245324,0.13245324,0.13245324,0.06622662,0.06622662
0.08111071,0.08111071,0.08111071,0.0,0.08111071,0.0,0.08111071,0.0,0.08111071,0.0,0.0,0.0,0.16222142,0.08111071,0.08111071,0.24333213,0.08111071,0.32444284,0.08111071,0.16222142,0.56777497,0.48666426,0.16222142,0.16222142,0.08111071,0.08111071,0.16222142,0.16222142,0.16222142,0.08111071,0.08111071
0.07980869,0.07980869,0.0,0.07980869,0.07980869,0.0,0.15961738,0.39904344,0.07980869,0.15961738,0.0,0.15961738,0.0,0.07980869,0.07980869,0.07980869,0.07980869,0.31923475,0.07980869,0.15961738,0.55866082,0.23942607,0.0,0.07980869,0.31923475,0.07980869,0.15961738,0.15961738,0.15961738,0.07980869,0.07980869
0.0,0.0,0.0,0.0,0.0,0.0,0.16783627,0.41959068,0.08391814,0.0,0.25175441,0.0,0.0,0.16783627,0.08391814,0.0,0.0,0.25175441,0.08391814,0.16783627,0.50350881,0.33567254,0.0,0.08391814,0.33567254,0.08391814,0.16783627,0.16783627,0.16783627,0.08391814,0.08391814
0.09090909,0.09090909,0.09090909,0.0,0.0,0.09090909,0.18181818,0.09090909,0.36363636,0.36363636,0.0,0.0,0.0,0.18181818,0.18181818,0.36363636,0.09090909,0.18181818,0.09090909,0.09090909,0.27272727,0.18181818,0.36363636,0.09090909,0.18181818,0.09090909,0.18181818,0.18181818,0.18181818,0.09090909,0.09090909
0.0,0.0,0.09166985,0.0,0.0,0.0,0.0,0.3666794,0.09166985,0.0,0.0,0.0,0.0,0.0,0.09166985,0.09166985,0.09166985,0.1833397,0.09166985,0.1833397,0.5500191,0.5500191,0.0,0.09166985,0.09166985,0.09166985,0.1833397,0.1833397,0.1833397,0.09166985,0.09166985
0.22792115,0.11396058,0.0,0.0,0.22792115,0.0,0.11396058,0.11396058,0.0,0.0,0.0,0.22792115,0.22792115,0.11396058,0.11396058,0.45584231,0.0,0.34188173,0.11396058,0.11396058,0.22792115,0.22792115,0.22792115,0.11396058,0.11396058,0.11396058,0.22792115,0.22792115,0.22792115,0.11396058,0.11396058
0.09284767,0.09284767,0.0,0.0,0.18569534,0.0,0.09284767,0.09284767,0.09284767,0.0,0.0,0.0,0.37139068,0.18569534,0.18569534,0.09284767,0.0,0.18569534,0.09284767,0.18569534,0.37139068,0.55708601,0.09284767,0.09284767,0.18569534,0.09284767,0.18569534,0.18569534,0.18569534,0.09284767,0.09284767
0.12126781,0.06063391,0.0,0.0,0.12126781,0.0,0.12126781,0.30316953,0.36380344,0.12126781,0.0,0.0,0.0,0.0,0.06063391,0.18190172,0.06063391,0.24253563,0.06063391,0.12126781,0.54570516,0.42443734,0.0,0.06063391,0.24253563,0.06063391,0.12126781,0.12126781,0.12126781,0.06063391,0.06063391
0.23717082,0.15811388,0.0,0.0,0.15811388,0.07905694,0.15811388,0.0,0.55339859,0.0,0.0,0.0,0.23717082,0.0,0.07905694,0.23717082,0.0,0.31622777,0.07905694,0.07905694,0.23717082,0.23717082,0.23717082,0.23717082,0.07905694,0.07905694,0.15811388,0.15811388,0.15811388,0.07905694,0.07905694
0.0,0.08111071,0.16222142,0.0,0.0,0.08111071,0.0,0.0,0.08111071,0.16222142,0.0,0.0,0.16222142,0.0,0.0,0.0,0.08111071,0.32444284,0.08111071,0.16222142,0.56777497,0.56777497,0.0,0.08111071,0.08111071,0.08111071,0.16222142,0.16222142,0.16222142,0.08111071,0.08111071
0.07035975,0.14071951,0.14071951,0.0,0.07035975,0.07035975,0.0,0.0,0.07035975,0.0,0.0,0.0,0.0,0.07035975,0.14071951,0.21107926,0.0,0.21107926,0.07035975,0.14071951,0.63323779,0.56287804,0.0,0.07035975,0.07035975,0.07035975,0.14071951,0.14071951,0.14071951,0.07035975,0.07035975
0.0,0.14990634,0.07495317,0.07495317,0.0,0.07495317,0.14990634,0.37476584,0.07495317,0.29981268,0.0,0.0,0.0,0.14990634,0.07495317,0.07495317,0.0,0.14990634,0.07495317,0.14990634,0.44971901,0.29981268,0.22485951,0.22485951,0.37476584,0.07495317,0.14990634,0.14990634,0.14990634,0.07495317,0.07495317
0.09128709,0.18257419,0.09128709,0.0,0.09128709,0.09128709,0.0,0.0,0.09128709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36514837,0.27386128,0.18257419,0.63900965,0.36514837,0.0,0.09128709,0.09128709,0.09128709,0.18257419,0.18257419,0.18257419,0.09128709,0.09128709
0.07955573,0.07955573,0.0,0.07955573,0.07955573,0.0,0.15911146,0.39777864,0.07955573,0.23866719,0.0,0.23866719,0.0,0.15911146,0.0,0.07955573,0.0,0.23866719,0.07955573,0.15911146,0.47733437,0.31822291,0.0,0.07955573,0.31822291,0.07955573,0.15911146,0.15911146,0.15911146,0.15911146,0.07955573
0.08804509,0.17609018,0.08804509,0.0,0.17609018,0.08804509,0.17609018,0.44022545,0.08804509,0.0,0.44022545,0.0,0.0,0.0,0.08804509,0.0,0.0,0.17609018,0.08804509,0.17609018,0.17609018,0.26413527,0.0,0.0,0.44022545,0.08804509,0.17609018,0.17609018,0.17609018,0.08804509,0.08804509
0.0751646,0.0751646,0.15032921,0.0,0.0,0.0,0.0751646,0.0,0.0751646,0.0,0.0,0.15032921,0.15032921,0.0,0.0751646,0.15032921,0.0,0.15032921,0.0751646,0.15032921,0.67648143,0.52615222,0.0,0.0751646,0.0751646,0.0751646,0.15032921,0.15032921,0.15032921,0.0751646,0.0751646
0.08481889,0.16963779,0.16963779,0.0,0.16963779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08481889,0.08481889,0.08481889,0.33927557,0.08481889,0.16963779,0.50891336,0.59373225,0.0,0.08481889,0.08481889,0.08481889,0.16963779,0.16963779,0.16963779,0.08481889,0.08481889
0.06237829,0.12475657,0.06237829,0.0,0.12475657,0.06237829,0.12475657,0.37426972,0.06237829,0.0,0.0,0.12475657,0.24951314,0.0,0.06237829,0.18713486,0.06237829,0.12475657,0.12475657,0.12475657,0.436648,0.56140458,0.0,0.06237829,0.24951314,0.06237829,0.12475657,0.12475657,0.12475657,0.06237829,0.06237829
0.0,0.19069252,0.19069252,0.0,0.19069252,0.09534626,0.19069252,0.19069252,0.09534626,0.38138504,0.0,0.0,0.0,0.28603878,0.09534626,0.09534626,0.09534626,0.28603878,0.09534626,0.19069252,0.28603878,0.28603878,0.0,0.09534626,0.28603878,0.09534626,0.19069252,0.19069252,0.19069252,0.19069252,0.09534626
0.0745356,0.1490712,0.0745356,0.0,0.1490712,0.0,0.1490712,0.0,0.0745356,0.0,0.2236068,0.1490712,0.372678,0.1490712,0.1490712,0.1490712,0.0745356,0.1490712,0.0745356,0.1490712,0.52174919,0.4472136,0.0,0.0745356,0.1490712,0.0745356,0.1490712,0.1490712,0.1490712,0.0745356,0.0745356
0.0,0.07179582,0.14359163,0.0,0.0,0.07179582,0.14359163,0.28718326,0.07179582,0.4307749,0.0,0.0,0.14359163,0.0,0.0,0.0,0.07179582,0.28718326,0.21538745,0.14359163,0.28718326,0.50257071,0.0,0.07179582,0.28718326,0.07179582,0.14359163,0.14359163,0.14359163,0.07179582,0.07179582
0.21566555,0.21566555,0.10783277,0.0,0.10783277,0.10783277,0.0,0.10783277,0.10783277,0.0,0.0,0.0,0.0,0.0,0.10783277,0.32349832,0.10783277,0.43133109,0.10783277,0.10783277,0.32349832,0.10783277,0.32349832,0.32349832,0.10783277,0.10783277,0.21566555,0.21566555,0.21566555,0.10783277,0.10783277
0.0,0.12674485,0.12674485,0.0,0.0,0.06337243,0.12674485,0.38023455,0.0,0.12674485,0.06337243,0.0,0.12674485,0.12674485,0.0,0.06337243,0.06337243,0.12674485,0.44360698,0.12674485,0.38023455,0.38023455,0.2534897,0.19011728,0.2534897,0.06337243,0.12674485,0.12674485,0.12674485,0.06337243,0.06337243
0.11111111,0.11111111,0.0,0.0,0.22222222,0.11111111,0.0,0.0,0.22222222,0.0,0.0,0.0,0.0,0.0,0.22222222,0.33333333,0.11111111,0.33333333,0.11111111,0.22222222,0.33333333,0.44444444,0.0,0.11111111,0.11111111,0.11111111,0.22222222,0.22222222,0.22222222,0.11111111,0.11111111
0.08638684,0.08638684,0.08638684,0.0,0.08638684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08638684,0.25916053,0.08638684,0.17277369,0.6047079,0.6047079,0.0,0.08638684,0.08638684,0.08638684,0.17277369,0.17277369,0.17277369,0.08638684,0.08638684
0.0,0.15617376,0.31234752,0.0,0.0,0.15617376,0.0,0.0,0.15617376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15617376,0.46852129,0.15617376,0.31234752,0.15617376,0.15617376,0.0,0.15617376,0.15617376,0.15617376,0.31234752,0.31234752,0.31234752,0.15617376,0.15617376
0.0,0.08111071,0.16222142,0.0,0.0,0.08111071,0.0,0.0,0.0,0.0,0.0,0.0,0.16222142,0.0,0.08111071,0.08111071,0.08111071,0.16222142,0.08111071,0.16222142,0.56777497,0.64888568,0.0,0.08111071,0.08111071,0.08111071,0.16222142,0.16222142,0.16222142,0.08111071,0.08111071
0.06804138,0.0,0.0,0.0,0.0,0.0,0.06804138,0.0,0.0,0.0,0.0,0.13608276,0.0,0.0,0.27216553,0.34020691,0.06804138,0.27216553,0.06804138,0.13608276,0.61237244,0.47628967,0.0,0.06804138,0.06804138,0.06804138,0.13608276,0.13608276,0.13608276,0.06804138,0.06804138
0.0,0.10482848,0.20965697,0.0,0.0,0.10482848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10482848,0.41931393,0.10482848,0.10482848,0.41931393,0.41931393,0.31448545,0.31448545,0.10482848,0.10482848,0.20965697,0.20965697,0.20965697,0.10482848,0.10482848
0.09901475,0.19802951,0.19802951,0.09901475,0.09901475,0.0,0.09901475,0.0,0.0,0.0,0.0,0.0,0.19802951,0.09901475,0.19802951,0.29704426,0.09901475,0.39605902,0.09901475,0.09901475,0.39605902,0.39605902,0.19802951,0.09901475,0.09901475,0.09901475,0.19802951,0.19802951,0.19802951,0.09901475,0.09901475
0.0,0.08084521,0.0,0.08084521,0.08084521,0.08084521,0.0,0.0,0.08084521,0.0,0.16169042,0.16169042,0.0,0.0,0.08084521,0.08084521,0.08084521,0.24253563,0.24253563,0.16169042,0.56591646,0.56591646,0.0,0.08084521,0.08084521,0.08084521,0.16169042,0.16169042,0.16169042,0.08084521,0.08084521
0.1393466,0.0696733,0.0,0.0,0.0696733,0.0,0.1393466,0.0696733,0.1393466,0.1393466,0.34836651,0.0,0.0,0.2090199,0.1393466,0.41803981,0.0,0.27869321,0.0696733,0.1393466,0.41803981,0.41803981,0.0,0.0696733,0.1393466,0.0696733,0.1393466,0.1393466,0.1393466,0.0696733,0.0696733
0.19781414,0.06593805,0.06593805,0.0,0.13187609,0.0,0.13187609,0.46156633,0.13187609,0.0,0.0,0.13187609,0.0,0.13187609,0.26375219,0.19781414,0.0,0.26375219,0.06593805,0.13187609,0.39562828,0.39562828,0.0,0.06593805,0.26375219,0.06593805,0.13187609,0.13187609,0.13187609,0.06593805,0.06593805
0.06804138,0.0,0.0,0.0,0.06804138,0.0,0.13608276,0.40824829,0.0,0.13608276,0.0,0.13608276,0.27216553,0.0,0.06804138,0.06804138,0.0,0.20412415,0.06804138,0.13608276,0.47628967,0.47628967,0.06804138,0.13608276,0.27216553,0.06804138,0.13608276,0.13608276,0.13608276,0.06804138,0.06804138
0.06063391,0.12126781,0.06063391,0.0,0.12126781,0.0,0.12126781,0.54570516,0.42443734,0.0,0.0,0.0,0.42443734,0.0,0.12126781,0.12126781,0.06063391,0.24253563,0.06063391,0.12126781,0.12126781,0.18190172,0.06063391,0.12126781,0.24253563,0.06063391,0.12126781,0.12126781,0.12126781,0.06063391,0.06063391
0.08391814,0.16783627,0.16783627,0.0,0.16783627,0.08391814,0.16783627,0.0,0.50350881,0.25175441,0.0,0.16783627,0.0,0.16783627,0.08391814,0.16783627,0.0,0.33567254,0.08391814,0.16783627,0.33567254,0.25175441,0.0,0.08391814,0.08391814,0.08391814,0.16783627,0.16783627,0.16783627,0.16783627,0.08391814
0.0,0.12403473,0.24806947,0.0,0.0,0.12403473,0.0,0.0,0.12403473,0.0,0.0,0.24806947,0.0,0.12403473,0.12403473,0.24806947,0.0,0.3721042,0.12403473,0.12403473,0.3721042,0.24806947,0.24806947,0.24806947,0.12403473,0.12403473,0.24806947,0.24806947,0.24806947,0.12403473,0.12403473
0.08111071,0.16222142,0.16222142,0.0,0.08111071,0.08111071,0.0,0.0,0.08111071,0.0,0.0,0.0,0.16222142,0.0,0.08111071,0.08111071,0.0,0.32444284,0.08111071,0.16222142,0.64888568,0.48666426,0.0,0.0,0.08111071,0.08111071,0.16222142,0.08111071,0.16222142,0.08111071,0.08111071
0.23354968,0.15569979,0.07784989,0.0,0.15569979,0.07784989,0.15569979,0.07784989,0.07784989,0.0,0.15569979,0.0,0.31139958,0.0,0.15569979,0.23354968,0.07784989,0.31139958,0.07784989,0.15569979,0.54494926,0.31139958,0.0,0.07784989,0.15569979,0.07784989,0.15569979,0.15569979,0.15569979,0.07784989,0.07784989
0.08276059,0.16552118,0.16552118,0.08276059,0.08276059,0.0,0.08276059,0.0,0.08276059,0.0,0.0,0.0,0.16552118,0.08276059,0.33104236,0.24828177,0.0,0.24828177,0.08276059,0.16552118,0.49656353,0.49656353,0.0,0.08276059,0.08276059,0.08276059,0.16552118,0.16552118,0.16552118,0.08276059,0.08276059
0.09578263,0.19156526,0.19156526,0.09578263,0.09578263,0.0,0.0,0.09578263,0.09578263,0.0,0.0,0.0,0.19156526,0.0,0.09578263,0.0,0.09578263,0.38313051,0.09578263,0.19156526,0.38313051,0.57469577,0.0,0.09578263,0.09578263,0.09578263,0.19156526,0.19156526,0.19156526,0.09578263,0.09578263
0.10425721,0.20851441,0.20851441,0.0,0.10425721,0.10425721,0.10425721,0.0,0.0,0.20851441,0.0,0.0,0.20851441,0.10425721,0.10425721,0.31277162,0.10425721,0.31277162,0.10425721,0.20851441,0.41702883,0.10425721,0.20851441,0.31277162,0.10425721,0.10425721,0.20851441,0.20851441,0.20851441,0.10425721,0.10425721
0.0,0.09284767,0.09284767,0.0,0.0,0.09284767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09284767,0.09284767,0.09284767,0.37139068,0.09284767,0.18569534,0.55708601,0.55708601,0.0,0.09284767,0.09284767,0.09284767,0.18569534,0.18569534,0.18569534,0.09284767,0.09284767
0.09449112,0.18898224,0.09449112,0.0,0.18898224,0.09449112,0.09449112,0.28347335,0.0,0.0,0.09449112,0.0,0.0,0.0,0.18898224,0.18898224,0.09449112,0.28347335,0.09449112,0.09449112,0.28347335,0.28347335,0.0,0.09449112,0.56694671,0.09449112,0.18898224,0.18898224,0.18898224,0.09449112,0.09449112
0.0,0.19425717,0.19425717,0.0,0.19425717,0.09712859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38851434,0.09712859,0.19425717,0.58277152,0.38851434,0.0,0.09712859,0.09712859,0.19425717,0.19425717,0.19425717,0.19425717,0.09712859,0.09712859
0.0,0.10976426,0.10976426,0.0,0.21952852,0.10976426,0.0,0.0,0.0,0.0,0.0,0.0,0.21952852,0.0,0.10976426,0.10976426,0.10976426,0.32929278,0.10976426,0.21952852,0.65858556,0.10976426,0.10976426,0.10976426,0.10976426,0.10976426,0.21952852,0.21952852,0.21952852,0.10976426,0.10976426
0.0,0.12909944,0.0,0.0,0.0,0.12909944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25819889,0.12909944,0.12909944,0.12909944,0.25819889,0.12909944,0.25819889,0.38729833,0.51639778,0.0,0.12909944,0.12909944,0.12909944,0.25819889,0.25819889,0.25819889,0.12909944,0.12909944
0.0,0.08543577,0.08543577,0.0,0.0,0.0,0.0,0.0,0.17087153,0.0,0.0,0.0,0.17087153,0.0,0.08543577,0.08543577,0.08543577,0.17087153,0.08543577,0.17087153,0.59805036,0.59805036,0.0,0.08543577,0.08543577,0.08543577,0.17087153,0.17087153,0.17087153,0.08543577,0.08543577
0.15523011,0.15523011,0.07761505,0.07761505,0.07761505,0.07761505,0.15523011,0.38807526,0.07761505,0.0,0.23284516,0.0,0.23284516,0.0,0.31046021,0.31046021,0.07761505,0.15523011,0.07761505,0.15523011,0.31046021,0.31046021,0.0,0.07761505,0.31046021,0.07761505,0.15523011,0.15523011,0.15523011,0.07761505,0.07761505
0.13363062,0.13363062,0.0,0.0,0.26726124,0.13363062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13363062,0.0,0.13363062,0.53452248,0.13363062,0.13363062,0.26726124,0.26726124,0.26726124,0.13363062,0.13363062,0.13363062,0.26726124,0.26726124,0.26726124,0.13363062,0.13363062
0.0,0.2,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.3,0.1,0.4,0.1,0.2,0.4,0.4,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1
0.13608276,0.13608276,0.13608276,0.0,0.13608276,0.13608276,0.0,0.0,0.13608276,0.0,0.0,0.0,0.0,0.0,0.13608276,0.13608276,0.13608276,0.40824829,0.13608276,0.13608276,0.40824829,0.27216553,0.27216553,0.13608276,0.13608276,0.13608276,0.27216553,0.27216553,0.27216553,0.13608276,0.13608276
0.1118034,0.1118034,0.1118034,0.0,0.0,0.1118034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1118034,0.1118034,0.0,0.4472136,0.1118034,0.2236068,0.4472136,0.4472136,0.1118034,0.2236068,0.1118034,0.1118034,0.2236068,0.2236068,0.2236068,0.1118034,0.1118034
0.0,0.16495722,0.16495722,0.08247861,0.0,0.0,0.08247861,0.49487166,0.16495722,0.24743583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32991444,0.08247861,0.16495722,0.32991444,0.32991444,0.0,0.08247861,0.32991444,0.08247861,0.16495722,0.16495722,0.16495722,0.16495722,0.08247861
0.23408229,0.11704115,0.0,0.0,0.0,0.11704115,0.0,0.0,0.35112344,0.0,0.0,0.23408229,0.0,0.0,0.11704115,0.11704115,0.0,0.46816459,0.11704115,0.11704115,0.35112344,0.23408229,0.11704115,0.23408229,0.11704115,0.11704115,0.23408229,0.23408229,0.23408229,0.11704115,0.11704115
0.21213203,0.07071068,0.0,0.0,0.14142136,0.07071068,0.14142136,0.35355339,0.14142136,0.0,0.0,0.14142136,0.0,0.21213203,0.21213203,0.35355339,0.0,0.28284271,0.07071068,0.14142136,0.42426407,0.28284271,0.0,0.07071068,0.28284271,0.07071068,0.14142136,0.14142136,0.14142136,0.07071068,0.07071068
0.0,0.0,0.0,0.0,0.0,0.10910895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32732684,0.10910895,0.21821789,0.65465367,0.43643578,0.0,0.10910895,0.10910895,0.10910895,0.21821789,0.21821789,0.21821789,0.10910895,0.10910895
0.0,0.09805807,0.09805807,0.0,0.0,0.09805807,0.0,0.09805807,0.0,0.0,0.0,0.0,0.19611614,0.09805807,0.09805807,0.19611614,0.0,0.19611614,0.58834841,0.09805807,0.19611614,0.39223227,0.2941742,0.19611614,0.09805807,0.09805807,0.19611614,0.19611614,0.19611614,0.09805807,0.09805807
0.0,0.086711,0.086711,0.0,0.17342199,0.0,0.0,0.0,0.086711,0.0,0.0,0.0,0.0,0.0,0.086711,0.086711,0.086711,0.34684399,0.086711,0.17342199,0.60697698,0.52026598,0.0,0.086711,0.086711,0.086711,0.17342199,0.17342199,0.17342199,0.086711,0.086711
0.10101525,0.10101525,0.10101525,0.0,0.20203051,0.0,0.10101525,0.0,0.0,0.0,0.30304576,0.0,0.0,0.0,0.20203051,0.30304576,0.10101525,0.40406102,0.10101525,0.10101525,0.40406102,0.30304576,0.20203051,0.20203051,0.10101525,0.10101525,0.20203051,0.20203051,0.20203051,0.10101525,0.10101525
0.0,0.09205746,0.0,0.0,0.18411492,0.09205746,0.09205746,0.0,0.0,0.0,0.27617239,0.0,0.46028731,0.0,0.18411492,0.09205746,0.09205746,0.36822985,0.09205746,0.09205746,0.36822985,0.36822985,0.09205746,0.09205746,0.18411492,0.09205746,0.18411492,0.18411492,0.18411492,0.09205746,0.09205746
0.19802951,0.19802951,0.09901475,0.0,0.19802951,0.09901475,0.09901475,0.09901475,0.0,0.39605902,0.0,0.0,0.0,0.19802951,0.09901475,0.09901475,0.09901475,0.29704426,0.09901475,0.09901475,0.39605902,0.29704426,0.19802951,0.19802951,0.19802951,0.09901475,0.19802951,0.19802951,0.19802951,0.09901475,0.09901475
0.09950372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09950372,0.09950372,0.09950372,0.09950372,0.39801488,0.09950372,0.09950372,0.59702231,0.39801488,0.29851116,0.09950372,0.09950372,0.09950372,0.19900744,0.19900744,0.19900744,0.09950372,0.09950372
0.08192319,0.16384638,0.16384638,0.0,0.08192319,0.08192319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08192319,0.08192319,0.32769277,0.08192319,0.16384638,0.57346234,0.57346234,0.0,0.08192319,0.08192319,0.08192319,0.16384638,0.16384638,0.16384638,0.08192319,0.08192319
0.24494897,0.16329932,0.08164966,0.0,0.16329932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08164966,0.08164966,0.08164966,0.24494897,0.08164966,0.16329932,0.57154761,0.57154761,0.0,0.08164966,0.08164966,0.08164966,0.16329932,0.16329932,0.16329932,0.08164966,0.08164966
0.06804138,0.06804138,0.13608276,0.0,0.06804138,0.0,0.13608276,0.27216553,0.47628967,0.61237244,0.13608276,0.0,0.0,0.0,0.06804138,0.06804138,0.0,0.20412415,0.13608276,0.13608276,0.20412415,0.13608276,0.0,0.06804138,0.13608276,0.06804138,0.13608276,0.13608276,0.13608276,0.13608276,0.06804138
0.08638684,0.08638684,0.08638684,0.08638684,0.0,0.0,0.08638684,0.0,0.17277369,0.25916053,0.0,0.0,0.08638684,0.0,0.08638684,0.08638684,0.0,0.34554737,0.08638684,0.17277369,0.51832106,0.51832106,0.0,0.08638684,0.08638684,0.08638684,0.17277369,0.17277369,0.17277369,0.17277369,0.08638684
0.0,0.14586499,0.14586499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43759497,0.0,0.0,0.0,0.0,0.0,0.0,0.29172998,0.14586499,0.14586499,0.43759497,0.29172998,0.0,0.14586499,0.14586499,0.14586499,0.29172998,0.29172998,0.29172998,0.14586499,0.14586499
0.0,0.09667365,0.09667365,0.0,0.0,0.0,0.09667365,0.09667365,0.09667365,0.29002095,0.0,0.0,0.29002095,0.0,0.0,0.0,0.0,0.1933473,0.09667365,0.1933473,0.58004189,0.3866946,0.0,0.09667365,0.1933473,0.09667365,0.1933473,0.1933473,0.1933473,0.09667365,0.1933473
0.10540926,0.21081851,0.10540926,0.0,0.21081851,0.10540926,0.10540926,0.0,0.0,0.21081851,0.21081851,0.0,0.42163702,0.0,0.0,0.0,0.10540926,0.31622777,0.10540926,0.10540926,0.31622777,0.31622777,0.21081851,0.21081851,0.10540926,0.10540926,0.21081851,0.21081851,0.21081851,0.10540926,0.10540926
0.21566555,0.21566555,0.10783277,0.0,0.21566555,0.0,0.10783277,0.0,0.21566555,0.0,0.0,0.0,0.0,0.21566555,0.32349832,0.21566555,0.10783277,0.32349832,0.10783277,0.10783277,0.21566555,0.10783277,0.32349832,0.32349832,0.10783277,0.10783277,0.21566555,0.21566555,0.21566555,0.10783277,0.10783277
0.09284767,0.09284767,0.0,0.0,0.09284767,0.09284767,0.0,0.0,0.0,0.0,0.0,0.0,0.18569534,0.0,0.09284767,0.18569534,0.0,0.37139068,0.09284767,0.18569534,0.64993368,0.27854301,0.18569534,0.18569534,0.09284767,0.09284767,0.18569534,0.18569534,0.18569534,0.09284767,0.09284767
0.0,0.09950372,0.0,0.0,0.09950372,0.09950372,0.0,0.0,0.59702231,0.0,0.0,0.0,0.0,0.0,0.09950372,0.0,0.09950372,0.29851116,0.09950372,0.19900744,0.39801488,0.29851116,0.09950372,0.09950372,0.09950372,0.19900744,0.19900744,0.19900744,0.19900744,0.09950372,0.09950372
0.11470787,0.11470787,0.11470787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11470787,0.11470787,0.11470787,0.45883147,0.11470787,0.11470787,0.22941573,0.22941573,0.45883147,0.3441236,0.22941573,0.11470787,0.22941573,0.22941573,0.22941573,0.11470787,0.11470787
